NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:07 PM,,,,,
Jan 1999,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1703106 IL EBT COOK - UPTOWN DISTRICT,6711,,5108,,11819,,3650,,3716,,7366,,772123
1703107 IL EBT COOK - CABRINI DISTRICT,4134,,1205,,5339,,1241,,863,,2104,,413227
1703108 IL EBT COOK - WICKER PARK DISTRICT,8152,,5021,,13173,,3466,,3274,,6740,,1025649
1703109 IL EBT COOK - LOWER NORTH DISTRICT,9012,,5280,,14292,,3586,,3203,,6789,,1082402
1703110 IL EBT COOK - HUMBOLDT PARK DISTRICT,11627,,6142,,17769,,4582,,3379,,7961,,1347314
1703111 IL EBT COOK - NORTHERN DISTRICT,14619,,12395,,27014,,6518,,8093,,14611,,2028595
1703112 IL EBT COOK - NORTHWEST DISTRICT,20507,,7742,,28249,,7160,,4346,,11506,,2311104
1703113 IL EBT COOK - WESTERN DISTRICT,14619,,5269,,19888,,4716,,2855,,7571,,1598004
1703114 IL EBT COOK - ASHLAND DISTRICT,8503,,3382,,11885,,3115,,2242,,5357,,921316
1703115 IL EBT COOK - ENGLEWOOD DISTRICT,25664,,10452,,36116,,3265,,6036,,9301,,3007512
1703116 IL EBT COOK - GARFIELD DISTRICT,12982,,5130,,18112,,4630,,3244,,7874,,1488127
1703118 IL EBT COOK - WEST SUBURBAN DISTRICT,11,,2,,13,,2,,2,,4,,712
1703119 IL EBT COOK - AUSTIN DISTRICT,12123,,5702,,17825,,4521,,3452,,7973,,1386167
1703120 IL EBT COOK - MICHIGAN DISTRICT,14386,,7065,,21451,,4895,,4593,,9488,,1730752
1703121 IL EBT COOK - OAKLAND DISTRICT,18529,,5501,,24030,,5333,,3250,,8583,,1925192
1703122 IL EBT COOK - PARK MANOR DISTRICT,14122,,5646,,19768,,4723,,3897,,8620,,1583752
1703123 IL EBT COOK - KENWOOD DISTRICT,4240,,1869,,6109,,1647,,1288,,2935,,451203
1703124 IL EBT COOK - SPECIAL UNIT DISTRICT,2768,,418,,3186,,1141,,263,,1404,,276774
1703125 IL EBT COOK - WOODLAWN DISTRICT,14252,,4480,,18732,,5221,,3093,,8314,,1510373
1703127 IL EBT COOK - PERSHING DISTRICT,10252,,3748,,14000,,3633,,2648,,6281,,1065554
1703128 IL EBT COOK - SOUTHEAST DISTRICT,19578,,7409,,26987,,6915,,4597,,11512,,2205500
1703130 IL EBT COOK - SOUTH SUBURBAN DISTRICT,23645,,11713,,35358,,7381,,6184,,13565,,2833996
1703131 IL EBT COOK - AUBURN PARK DISTRICT,23214,,11311,,34525,,8403,,7372,,15775,,2929527
1703132 IL EBT COOK - ROSELAND DISTRICT,13954,,5985,,19939,,4649,,3782,,8431,,1674279
1703133 IL EBT COOK - CALUMET PARK DISTRICT,15055,,6781,,21836,,3831,,4781,,8612,,1817679
1703301 IL EBT CRAWFORD,9151,,5080,,14231,,7775,,3766,,11541,,78173
1703501 IL EBT CUMBERLAND,166,,591,,757,,61,,219,,280,,49661
1703701 IL EBT DEKALB,730,,1242,,1972,,270,,569,,839,,159361
1703901 IL EBT DEWITT,399,,714,,1113,,119,,328,,447,,76253
1704101 IL EBT DOUGLAS,207,,506,,713,,75,,213,,288,,49100
1704301 IL EBT DUPAGE,4375,,4402,,8777,,1571,,2303,,3874,,706985
1704501 IL EBT EDGAR,319,,1156,,1475,,113,,479,,592,,984896
1704701 IL EBT EDWARDS,89,,293,,382,,32,,119,,151,,23824
1704701 IL FSP EDWARDS,0,,0,,0,,0,,0,,0,,0
1704901 IL EBT EFFINGHAM,488,,1069,,1557,,169,,484,,653,,103409
1705101 IL EBT FAYETTE,501,,1124,,1625,,169,,475,,644,,104891
1705301 IL EBT FORD,161,,228,,389,,55,,109,,164,,25116
1705501 IL EBT FRANKLIN,1506,,3190,,4696,,510,,1532,,2042,,341303
1705701 IL EBT FULTON,708,,1810,,2518,,271,,779,,1050,,172836
1705901 IL EBT GALLATIN,189,,695,,884,,65,,328,,393,,59411
1706101 IL EBT GREENE,398,,778,,1176,,139,,312,,451,,79488
1706301 IL EBT GRUNDY,258,,460,,718,,97,,232,,329,,55275
1706501 IL EBT HAMILTON,200,,541,,741,,85,,246,,331,,46308
1706701 IL EBT HANCOCK,282,,733,,1015,,111,,322,,433,,64633
1706901 IL EBT HARDIN,90,,413,,503,,41,,184,,225,,31699
1707101 IL EBT HENDERSON,170,,263,,433,,62,,112,,174,,31137
1707301 IL EBT HENRY,843,,973,,1816,,286,,458,,744,,123991
1707501 IL EBT IROQUOIS,580,,896,,1476,,183,,388,,571,,101920
1707701 IL EBT JACKSON,3167,,2885,,6052,,1136,,1671,,2807,,480950
1707901 IL EBT JASPER,175,,557,,732,,49,,219,,268,,43229
1708101 IL EBT JEFFERSON,1686,,2337,,4023,,578,,1090,,1668,,277318
1708301 IL EBT JERSEY,291,,784,,1075,,95,,348,,443,,70329
1708501 IL EBT JO DAVIESS,137,,363,,500,,57,,176,,233,,35868
1708701 IL EBT JOHNSON,232,,607,,839,,92,,262,,354,,57606
1708901 IL EBT KANE,6100,,6633,,12733,,1931,,2936,,4867,,989784
1709101 IL EBT KANKAKEE,4916,,3752,,8668,,1645,,1966,,3611,,687873
1709301 IL EBT KENDALL,200,,323,,523,,71,,145,,216,,38911
1709501 IL EBT KNOX,1532,,2257,,3789,,572,,1005,,1577,,258622
1709701 IL EBT LAKE,6656,,7646,,14302,,2094,,3676,,5770,,1094550
1709901 IL EBT LASALLE,1530,,3420,,4950,,548,,1463,,2011,,364616
1710101 IL EBT LAWRENCE,482,,697,,1179,,184,,298,,482,,78362
1710301 IL EBT LEE,447,,754,,1201,,173,,343,,516,,87574
1710501 IL EBT LIVINGSTON,476,,1214,,1690,,144,,513,,657,,115771
1710701 IL EBT LOGAN,383,,1208,,1591,,142,,430,,572,,114360
1710901 IL EBT MCDONOUGH,3752,,4916,,8668,,1966,,1645,,3611,,687873
1711101 IL EBT MCHENRY,574,,1529,,2103,,232,,676,,908,,151102
1711301 IL EBT MCLEAN,1698,,3574,,5272,,551,,1683,,2234,,397089
1711501 IL EBT MACON,5280,,5995,,11275,,2788,,2092,,4880,,827183
1711701 IL EBT MACOUPIN,1746,,954,,2700,,737,,283,,1020,,186980
1711901 IL EBT MADISON,10122,,7996,,18118,,3403,,4023,,7426,,1373509
1712101 IL EBT MARION,1818,,2575,,4393,,589,,1202,,1791,,309032
1712301 IL EBT MARSHALL,213,,361,,574,,68,,143,,211,,44390
1712501 IL EBT MASON,468,,753,,1221,,170,,351,,521,,86659
1712701 IL EBT MASSAC,705,,924,,1629,,241,,481,,722,,111153
1712901 IL EBT MENARD,281,,452,,733,,96,,176,,272,,50313
1713101 IL EBT MERCER,318,,534,,852,,110,,234,,344,,58928
1713301 IL EBT MONROE,110,,318,,428,,46,,147,,193,,30464
1713501 IL EBT MONTGOMERY,656,,1693,,2349,,193,,717,,910,,170709
1713701 IL EBT MORGAN,1044,,1345,,2389,,337,,682,,1019,,162906
1713901 IL EBT MOULTRIE,66,,328,,394,,30,,155,,185,,26456
1714101 IL EBT OGLE,479,,945,,1424,,168,,425,,593,,103198
1714301 IL EBT PEORIA,9671,,7158,,16829,,3032,,3705,,6737,,1182442
1714501 IL EBT PERRY,716,,981,,1697,,276,,439,,715,,119002
1714701 IL EBT PIATT,142,,301,,443,,59,,127,,186,,30534
1714901 IL EBT PIKE,321,,812,,1133,,105,,352,,457,,72115
1715101 IL EBT POPE,125,,238,,363,,42,,116,,158,,25402
1715301 IL EBT PULASKI,497,,959,,1456,,153,,458,,611,,97648
1715501 IL EBT PUTNAM,41,,152,,193,,14,,60,,74,,13031
1715701 IL EBT RANDOLPH,903,,1066,,1969,,322,,456,,778,,137520
1715901 IL EBT RICHLAND,383,,993,,1376,,139,,410,,549,,91353
1716101 IL EBT ROCK ISLAND,4677,,5144,,9821,,1587,,2406,,3993,,720238
1716301 IL EBT ST. CLAIR,20532,,11131,,31663,,6551,,6325,,12876,,2360308
1716501 IL EBT SALINE,1084,,2251,,3335,,432,,1072,,1504,,241352
1716501 IL FSP SALINE,0,,0,,0,,0,,0,,0,,0
1716701 IL EBT SANGAMON CO,5842,,6572,,12414,,1977,,3229,,5206,,921623
1716702 IL EBT FOOD STAMP MAIL OFFICE,0,,0,,0,,0,,0,,0,,0
1716901 IL EBT SCHUYLER,56,,209,,265,,21,,86,,107,,17655
1717101 IL EBT SCOTT,79,,231,,310,,24,,90,,114,,19233
1717301 IL EBT SHELBY,270,,643,,913,,104,,271,,375,,60081
1717501 IL EBT STARK,57,,177,,234,,22,,70,,92,,15243
1717701 IL EBT STEPHENSON,809,,1714,,2523,,280,,820,,1100,,180237
1717901 IL EBT TAZEWELL,1799,,3272,,5071,,649,,1506,,2155,,367644
1718101 IL EBT UNION,769,,1313,,2082,,289,,633,,922,,140900
1718301 IL EBT VERMILION,3941,,4073,,8014,,1392,,2056,,3448,,577803
1718501 IL EBT WABASH,269,,536,,805,,93,,222,,315,,53728
1718701 IL EBT WARREN,432,,661,,1093,,141,,314,,455,,73708
1718901 IL EBT WASHINGTON,105,,275,,380,,34,,113,,147,,25484
1719101 IL EBT WAYNE,318,,741,,1059,,117,,330,,447,,71410
1719301 IL EBT WHITE,390,,1025,,1415,,173,,436,,609,,100430
1719501 IL EBT WHITESIDE,699,,1367,,2066,,224,,621,,845,,144891
1719701 IL EBT WILL,6792,,7083,,13875,,2208,,3548,,5756,,1106090
1719901 IL EBT WILLIAMSON,2578,,3354,,5932,,928,,1542,,2470,,429093
1720101 IL EBT WINNEBAGO,8694,,9278,,17972,,3324,,4764,,8088,,1414019
1720301 IL EBT WOODFORD,282,,492,,774,,94,,205,,299,,55344
1800101 IN FSP ADAMS CO DFC,260,,642,,902,,138,,229,,367,,54425
1800305 IN FSP ALLEN CO DFC,6367,,8799,,15166,,2777,,3398,,6175,,1123428
1800501 IN FSP BARTHOLOMEW CO DFC,1002,,1662,,2664,,508,,668,,1176,,173130
1800701 IN FSP BENTON CO DFC,31,,178,,209,,17,,65,,82,,10871
1800901 IN FSP BLACKFORD CO DFC,311,,578,,889,,136,,219,,355,,57402
1801101 IN FSP BOONE CO DFC,229,,622,,851,,132,,270,,402,,54312
1801301 IN FSP BROWN CO DFC,118,,387,,505,,66,,133,,199,,32031
1801501 IN FSP CARROLL CO DPW,117,,311,,428,,55,,120,,175,,25786
1801701 IN FSP CASS CO DPW,594,,1105,,1699,,301,,450,,751,,102204
1801901 IN FSP CLARK CO DPW,1894,,2617,,4511,,953,,1057,,2010,,288083
1802101 IN FSP CLAY CO DPW,526,,794,,1320,,238,,287,,525,,83399
1802301 IN FSP CLINTON CO DFC,330,,767,,1097,,158,,291,,449,,71199
1802501 IN FSP CRAWFORD CO DFC,310,,613,,923,,147,,220,,367,,54501
1802701 IN FSP DAVIESS CO DFC,448,,1051,,1499,,226,,413,,639,,86280
1802901 IN FSP DEARBORN CO DFC,480,,847,,1327,,247,,339,,586,,86322
1803101 IN FSP DECATUR CO DPW,273,,693,,966,,149,,258,,407,,55150
1803301 IN FSP DEKALB CO DPW,184,,463,,647,,104,,186,,290,,38645
1803501 IN FSP DELAWARE CO DPW,3610,,4470,,8080,,1733,,1865,,3598,,546122
1803701 IN FSP DUBOIS CO DPW,168,,298,,466,,97,,148,,245,,24989
1803901 IN FSP ELKHART CO DPW,2508,,4891,,7399,,1137,,1921,,3058,,524645
1804101 IN FSP FAYETTE CO DPW,603,,1101,,1704,,280,,405,,685,,110148
1804301 IN FSP FLOYD CO DPW,1693,,2099,,3792,,771,,835,,1606,,261145
1804501 IN FSP FOUNTAIN CO DPW,155,,431,,586,,78,,170,,248,,33484
1804701 IN FSP FRANKLIN CO DPW,196,,489,,685,,103,,176,,279,,44572
1804901 IN FSP FULTON CO DPW,206,,526,,732,,95,,193,,288,,40472
1805101 IN FSP GIBSON CO DPW,332,,730,,1062,,183,,296,,479,,65682
1805301 IN FSP GRANT CO DFC,2297,,2928,,5225,,1023,,1180,,2203,,352080
1805501 IN FSP GREENE CO DPW,413,,893,,1306,,217,,365,,582,,76027
1805701 IN FSP HAMILTON CO DPW,489,,1150,,1639,,239,,445,,684,,112271
1805901 IN FSP HANCOCK CO DPW,270,,579,,849,,143,,248,,391,,55216
1806101 IN FSP HARRISON CO DPW,483,,929,,1412,,242,,357,,599,,86546
1806301 IN FSP HENDRICKS CO DPW,377,,868,,1245,,189,,369,,558,,83503
1806501 IN FSP HENRY CO DPW,986,,1779,,2765,,493,,721,,1214,,180288
1806701 IN FSP HOWARD CO DPW,1800,,2594,,4394,,821,,1025,,1846,,309263
1806901 IN FSP HUNTINGTON CO DPW,255,,836,,1091,,140,,305,,445,,66706
1807101 IN FSP JACKSON CO DPW,510,,908,,1418,,266,,381,,647,,86737
1807301 IN FSP JASPER CO DPW,289,,614,,903,,141,,242,,383,,59295
1807501 IN FSP JAY CO DPW,203,,505,,708,,110,,206,,316,,42745
1807701 IN FSP JEFFERSON CO DPW,510,,992,,1502,,270,,383,,653,,93811
1807901 IN FSP JENNINGS CO DPW,293,,687,,980,,156,,246,,402,,55216
1808101 IN FSP JOHNSON CO DPW,846,,1456,,2302,,412,,628,,1040,,152329
1808301 IN FSP KNOX CO DPW,1411,,1820,,3231,,642,,740,,1382,,212244
1808501 IN FSP KOSCIUSKO CO DPW,229,,760,,989,,130,,308,,438,,61504
1808701 IN FSP LAGRANGE CO DPW,83,,283,,366,,50,,107,,157,,21618
1808901 IN FSP LAKE CO DPW,27636,,20972,,48608,,11002,,9356,,20358,,3846956
1809101 IN FSP LA PORTE CO DPW,2111,,3577,,5688,,976,,1436,,2412,,402837
1809301 IN FSP LAWRENCE CO DPW,553,,1346,,1899,,290,,514,,804,,109688
1809501 IN FSP MADISON CO DPW,3060,,4310,,7370,,1463,,1672,,3135,,495996
1809701 IN FSP MARION CO DPW,25651,,29896,,55547,,10861,,11517,,22378,,4209080
1809901 IN FSP MARSHALL CO DPW,276,,788,,1064,,137,,293,,430,,68991
1810101 IN FSP MARTIN CO DPW,201,,295,,496,,101,,126,,227,,29149
1810301 IN FSP MIAMI CO DPW,558,,1091,,1649,,271,,397,,668,,104744
1810501 IN FSP MONROE COUNTY DPW,1473,,2606,,4079,,810,,1161,,1971,,274450
1810701 IN FSP MONTGOMERY COUNTY DFC,518,,1163,,1681,,245,,434,,679,,113858
1810901 IN FSP MORGAN CO DPW,717,,1740,,2457,,367,,686,,1053,,160271
1811101 IN FSP NEWTON CO DPW,240,,444,,684,,101,,176,,277,,47446
1811301 IN FSP NOBLE CO DPW,223,,505,,728,,131,,217,,348,,42008
1811501 IN FSP OHIO CO DPW,56,,61,,117,,29,,32,,61,,7335
1811701 IN FSP ORANGE CO DPW,415,,1032,,1447,,196,,396,,592,,83111
1811901 IN FSP OWEN CO DPW,296,,755,,1051,,143,,280,,423,,69178
1812101 IN FSP PARKE CO DPW,288,,544,,832,,124,,193,,317,,54136
1812301 IN FSP PERRY CO DPW,195,,458,,653,,115,,190,,305,,38993
1812501 IN FSP PIKE CO DPW,239,,411,,650,,127,,172,,299,,38053
1812701 IN FSP PORTER CO DPW,1149,,2157,,3306,,550,,918,,1468,,237015
1812901 IN FSP POSEY CO DPW,564,,4642,,5206,,260,,257,,517,,80328
1813101 IN FSP PULASKI CO DFC,148,,470,,618,,75,,142,,217,,37139
1813301 IN FSP PUTNAM CO DPW,282,,677,,959,,132,,244,,376,,62771
1813501 IN FSP RANDOLPH CO DPW,510,,956,,1466,,225,,403,,628,,92195
1813701 IN FSP RIPLEY CO DPW,189,,545,,734,,112,,207,,319,,44859
1813901 IN FSP RUSH CO DPW,198,,464,,662,,93,,192,,285,,45010
1814101 IN FSP ST JOSEPH CO DPW,7707,,8908,,16615,,3155,,3512,,6667,,1248330
1814301 IN FSP SCOTT CO DPW,748,,1179,,1927,,347,,421,,768,,121962
1814501 IN FSP SHELBY CO DPW,381,,813,,1194,,175,,326,,501,,74935
1814701 IN FSP SPENCER CO DPW,143,,545,,688,,84,,200,,284,,39948
1814901 IN FSP STARKE CO DPW,391,,1041,,1432,,191,,377,,568,,90654
1815101 IN FSP STEUBEN CO DPW,201,,480,,681,,113,,213,,326,,46519
1815301 IN FSP SULLIVAN CO DPW,474,,1177,,1651,,224,,441,,665,,106225
1815501 IN FSP SWITZERLAND CO DPW,144,,257,,401,,69,,100,,169,,25742
1815701 IN FSP TIPPECANOE CO DPW,1701,,2822,,4523,,782,,1179,,1961,,315455
1815901 IN FSP TIPTON CO DPW,131,,284,,415,,72,,116,,188,,23858
1816101 IN FSP UNION CO DPW,77,,174,,251,,40,,61,,101,,12932
1816301 IN FSP VANDERBURGH CO DPW,6032,,6900,,12932,,2728,,2985,,5713,,873373
1816501 IN FSP VERMILLION CO DPW,189,,496,,685,,100,,197,,297,,40973
1816701 IN FSP VIGO CO DPW,3281,,4899,,8180,,1429,,1830,,3259,,542718
1816901 IN FSP WABASH CO DPW,262,,558,,820,,137,,239,,376,,52286
1817101 IN FSP WARREN CO DPW,55,,126,,181,,29,,46,,75,,10179
1817301 IN FSP WARRICK CO DPW,442,,967,,1409,,203,,354,,557,,83628
1817501 IN FSP WASHINGTON CO DPW,505,,936,,1441,,260,,359,,619,,89546
1817701 IN FSP WAYNE CO DPW,1782,,2936,,4718,,892,,1158,,2050,,304294
1817901 IN FSP WELLS CO DPW,136,,333,,469,,79,,134,,213,,27862
1818101 IN FSP WHITE CO DPW,248,,776,,1024,,117,,278,,395,,62554
1818301 IN FSP WHITLEY CO DPW,125,,378,,503,,71,,161,,232,,32639
1900101 IA FSP ADAIR CO DHS,110,,176,,286,,55,,68,,123,,18924
1900301 IA FSP ADAMS CO DHS,101,,134,,235,,47,,47,,94,,15018
1900501 IA FSP ALLAMAKEE CO DHS,214,,239,,453,,102,,94,,196,,26180
1900701 IA FSP APPANOOSE CO DHS,784,,672,,1456,,297,,340,,637,,96074
1900901 IA FSP AUDUBON CO DHS,98,,142,,240,,34,,49,,83,,14011
1901101 IA FSP BENTON CO DHS,357,,387,,744,,144,,146,,290,,42644
1901301 IA FSP BLACK HAWK CO DHS,6005,,3406,,9411,,2449,,1537,,3986,,616050
1901501 IA FSP BOONE CO DHS,412,,447,,859,,197,,173,,370,,57305
1901701 IA FSP BREMER CO DHS,255,,292,,547,,115,,119,,234,,31950
1901901 IA FSP BUCHANAN CO DHS,372,,467,,839,,161,,159,,320,,49362
1902101 IA FSP BUENA VISTA CO DHS,395,,372,,767,,161,,154,,315,,51504
1902301 IA FSP BUTLER CO DHS,212,,280,,492,,94,,109,,203,,28535
1902501 IA FSP CALHOUN CO DHS,199,,265,,464,,95,,100,,195,,26933
1902701 IA FSP CARROLL CO DHS,262,,464,,726,,118,,175,,293,,41790
1902901 IA FSP CASS CO DHS,244,,365,,609,,107,,147,,254,,34550
1903101 IA FSP CEDAR CO DHS,321,,286,,607,,118,,126,,244,,41980
1903301 IA FSP CERRO GORDO CO DHS,936,,1207,,2143,,443,,535,,978,,134178
1903501 IA FSP CHEROKEE CO DHS,151,,227,,378,,78,,102,,180,,22830
1903701 IA FSP CHICKASAW CO DHS,146,,247,,393,,68,,87,,155,,25717
1903901 IA FSP CLARKE CO DHS,254,,254,,508,,118,,94,,212,,30614
1904101 IA FSP CLAY CO DHS,302,,294,,596,,138,,150,,288,,37264
1904301 IA FSP CLAYTON CO DHS,176,,281,,457,,86,,107,,193,,32616
1904501 IA FSP CLINTON CO DHS,1900,,1456,,3356,,778,,643,,1421,,221986
1904701 IA FSP CRAWFORD CO DHS,401,,405,,806,,164,,165,,329,,51759
1904901 IA FSP DALLAS CO DHS,411,,476,,887,,183,,196,,379,,63048
1905101 IA FSP DAVIS CO DHS,157,,162,,319,,75,,67,,142,,19566
1905301 IA FSP DECATUR CO DHS,311,,436,,747,,159,,220,,379,,48275
1905501 IA FSP DELAWARE CO DHS,351,,256,,607,,152,,95,,247,,34317
1905701 IA FSP DES MOINES CO DHS,1691,,1257,,2948,,669,,546,,1215,,204230
1905901 IA FSP DICKINSON CO DHS,232,,312,,544,,104,,125,,229,,35877
1906101 IA FSP DUBUQUE CO DHS,1897,,1363,,3260,,813,,576,,1389,,212232
1906301 IA FSP EMMET CO DHS,136,,312,,448,,62,,121,,183,,26468
1906501 IA FSP FAYETTE CO DHS,582,,587,,1169,,242,,240,,482,,71675
1906701 IA FSP FLOYD CO DHS,420,,474,,894,,173,,180,,353,,55864
1906901 IA FSP FRANKLIN CO DHS,136,,221,,357,,72,,89,,161,,20633
1907101 IA FSP FREMONT CO DHS,258,,244,,502,,104,,100,,204,,29984
1907301 IA FSP GREENE CO DHS,246,,232,,478,,98,,99,,197,,28651
1907501 IA FSP GRUNDY CO DHS,110,,105,,215,,42,,53,,95,,13541
1907701 IA FSP GUTHRIE CO DHS,181,,267,,448,,76,,110,,186,,26957
1907901 IA FSP HAMILTON CO DHS,288,,286,,574,,133,,121,,254,,37873
1908101 IA FSP HANCOCK CO DHS,141,,204,,345,,60,,70,,130,,21960
1908301 IA FSP HARDIN CO DHS,283,,405,,688,,121,,174,,295,,41472
1908501 IA FSP HARRISON CO DHS,332,,474,,806,,149,,165,,314,,47320
1908701 IA FSP HENRY CO DHS,383,,465,,848,,170,,194,,364,,57268
1908901 IA FSP HOWARD CO DHS,96,,246,,342,,52,,84,,136,,19268
1909101 IA FSP HUMBOLDT CO DHS,187,,181,,368,,78,,78,,156,,21064
1909301 IA FSP IDA CO DHS,139,,142,,281,,50,,55,,105,,17416
1909501 IA FSP IOWA CO DHS,163,,137,,300,,67,,55,,122,,18676
1909701 IA FSP JACKSON CO DHS,455,,529,,984,,208,,203,,411,,60510
1909901 IA FSP JASPER CO DHS,660,,502,,1162,,297,,222,,519,,76889
1910101 IA FSP JEFFERSON CO DHS,475,,397,,872,,204,,195,,399,,61208
1910301 IA FSP JOHNSON CO DHS,1453,,1041,,2494,,608,,509,,1117,,178235
1910501 IA FSP JONES CO DHS,259,,336,,595,,109,,138,,247,,39010
1910701 IA FSP KEOKUK CO DHS,375,,321,,696,,139,,128,,267,,41540
1910901 IA FSP KOSSUTH CO DHS,251,,331,,582,,104,,121,,225,,33772
1911102 IA FSP LEE CO DHS,1450,,1164,,2614,,577,,475,,1052,,176681
1911301 IA EBT LINN CO DHS,1413,,1039,,2452,,531,,372,,903,,169753
1911301 IA FSP LINN CO DHS,2707,,2323,,5030,,1225,,1121,,2346,,338215
1911501 IA FSP LOUISA CO DHS,269,,272,,541,,113,,104,,217,,37497
1911701 IA FSP LUCAS CO DHS,354,,349,,703,,158,,125,,283,,43981
1911901 IA FSP LYON CO DHS,100,,145,,245,,46,,54,,100,,13357
1912101 IA FSP MADISON CO DHS,136,,209,,345,,57,,85,,142,,22555
1912301 IA FSP MAHASKA CO DHS,740,,531,,1271,,287,,250,,537,,84248
1912501 IA FSP MARION CO DHS,482,,461,,943,,215,,192,,407,,61860
1912701 IA FSP MARSHALL CO DHS,1178,,985,,2163,,468,,475,,943,,151368
1912901 IA FSP MILLS CO DHS,327,,401,,728,,107,,134,,241,,49818
1913101 IA FSP MITCHELL CO DHS,84,,135,,219,,45,,52,,97,,13643
1913301 IA FSP MONONA CO DHS,167,,347,,514,,93,,136,,229,,30853
1913501 IA FSP MONROE CO DHS,227,,310,,537,,116,,121,,237,,33103
1913701 IA FSP MONTGOMERY CO DHS,403,,377,,780,,161,,158,,319,,52249
1913901 IA FSP MUSCATINE CO DHS,1351,,1045,,2396,,522,,446,,968,,172708
1914101 IA FSP O BRIEN CO DHS,181,,215,,396,,79,,79,,158,,21536
1914301 IA FSP OSCEOLA CO DHS,65,,70,,135,,29,,29,,58,,8077
1914501 IA FSP PAGE CO DHS,586,,549,,1135,,243,,244,,487,,69542
1914701 IA FSP PALO ALTO CO DHS,127,,165,,292,,83,,85,,168,,15432
1914901 IA FSP PLYMOUTH CO DHS,279,,284,,563,,134,,115,,249,,36748
1915101 IA FSP POCAHONTAS CO DHS,147,,165,,312,,67,,81,,148,,16503
1915301 IA FSP POLK CO DHS,10244,,6876,,17120,,4155,,2989,,7144,,1222984
1915501 IA FSP POTTAWATTAMIE CO DHS,3001,,2315,,5316,,1215,,892,,2107,,373078
1915701 IA FSP POWESHIEK CO DHS,322,,261,,583,,130,,116,,246,,38849
1915901 IA FSP RINGGOLD CO DHS,146,,236,,382,,61,,99,,160,,21373
1916101 IA FSP SAC CO DHS,183,,255,,438,,81,,100,,181,,25826
1916301 IA FSP SCOTT CO DHS,7213,,3868,,11081,,2733,,1691,,4424,,804212
1916501 IA FSP SHELBY CO DHS,171,,252,,423,,76,,97,,173,,26423
1916701 IA FSP SIOUX CO DHS,216,,286,,502,,86,,95,,181,,28378
1916901 IA FSP STORY CO DHS,850,,779,,1629,,392,,363,,755,,119533
1917101 IA FSP TAMA CO DHS,242,,309,,551,,97,,134,,231,,34809
1917301 IA FSP TAYLOR CO DHS,178,,190,,368,,63,,73,,136,,21829
1917501 IA FSP UNION CO DHS,341,,349,,690,,161,,143,,304,,42254
1917701 IA FSP VAN BUREN CO DHS,167,,161,,328,,73,,58,,131,,19516
1917901 IA FSP WAPELLO CO DHS,2000,,1337,,3337,,877,,636,,1513,,215165
1918101 IA FSP WARREN CO DHS,506,,407,,913,,202,,164,,366,,61466
1918301 IA FSP WASHINGTON CO DHS,396,,295,,691,,156,,134,,290,,46143
1918501 IA FSP WAYNE CO DHS,266,,196,,462,,112,,77,,189,,28162
1918701 IA FSP WEBSTER CO DHS,1454,,952,,2406,,603,,458,,1061,,154561
1918901 IA FSP WINNEBAGO CO DHS,95,,211,,306,,53,,80,,133,,18283
1919101 IA FSP WINNESHIEK CO DHS,211,,193,,404,,99,,89,,188,,24358
1919301 IA FSP WOODBURY CO DHS,2780,,2170,,4950,,1152,,825,,1977,,330523
1919501 IA FSP WORTH CO DHS,76,,88,,164,,43,,40,,83,,10254
1919701 IA FSP WRIGHT CO DHS,210,,267,,477,,98,,105,,203,,27598
2000101 KS EBT ALLEN,285,,703,,988,,171,,263,,434,,51893
2000301 KS EBT ANDERSON,142,,223,,365,,71,,79,,150,,19060
2000501 KS EBT ATCHISON,387,,813,,1200,,216,,320,,536,,67649
2000701 KS EBT BARBER,66,,167,,233,,46,,67,,113,,12448
2000901 KS EBT BARTON,454,,1073,,1527,,271,,443,,714,,82204
2001101 KS EBT BOURBON,431,,893,,1324,,230,,338,,568,,71727
2001301 KS EBT BROWN,268,,503,,771,,134,,172,,306,,41591
2001501 KS EBT BUTLER,540,,1525,,2065,,313,,279,,592,,118849
2001701 KS EBT CHASE,28,,105,,133,,19,,49,,68,,7851
2001901 KS EBT CHAUTAUQUA,78,,311,,389,,59,,125,,184,,19037
2002101 KS EBT CHEROKEE,722,,1501,,2223,,390,,534,,924,,127123
2002301 KS EBT CHEYENNE,16,,66,,82,,8,,26,,34,,4054
2002501 KS EBT CLARK,14,,61,,75,,10,,21,,31,,3820
2002701 KS EBT CLAY,102,,288,,390,,63,,113,,176,,19671
2002901 KS EBT CLOUD,106,,360,,466,,69,,139,,208,,23255
2003101 KS EBT COFFEY,87,,270,,357,,57,,109,,166,,19147
2003301 KS EBT COMANCHE,3,,56,,59,,3,,21,,24,,2323
2003501 KS EBT COWLEY,568,,1763,,2331,,407,,718,,1125,,135718
