NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:05 PM,,,,,
Jan 2000,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1817101 IN FSP WARREN CO DPW,48,,185,,233,,28,,62,,90,,11923
1817301 IN FSP WARRICK CO DPW,435,,942,,1377,,207,,361,,568,,89780
1817501 IN FSP WASHINGTON CO DPW,476,,989,,1465,,250,,376,,626,,88669
1817701 IN FSP WAYNE CO DPW,1685,,2957,,4642,,854,,1184,,2038,,314270
1817901 IN FSP WELLS CO DPW,137,,320,,457,,79,,136,,215,,26923
1818101 IN FSP WHITE CO DPW,259,,733,,992,,123,,282,,405,,64530
1818301 IN FSP WHITLEY CO DPW,159,,381,,540,,83,,154,,237,,37641
1900101 IA FSP ADAIR CO DHS,127,,179,,306,,62,,78,,140,,23474
1900301 IA FSP ADAMS CO DHS,63,,156,,219,,36,,49,,85,,13434
1900501 IA FSP ALLAMAKEE CO DHS,161,,206,,367,,85,,83,,168,,21962
1900701 IA FSP APPANOOSE CO DHS,666,,648,,1314,,275,,316,,591,,82050
1900901 IA FSP AUDUBON CO DHS,67,,123,,190,,23,,50,,73,,12133
1901101 IA FSP BENTON CO DHS,315,,324,,639,,130,,138,,268,,40480
1901301 IA FSP BLACK HAWK CO DHS,5366,,3358,,8724,,2245,,1510,,3755,,576096
1901501 IA FSP BOONE CO DHS,337,,428,,765,,169,,172,,341,,51910
1901701 IA FSP BREMER CO DHS,240,,247,,487,,117,,109,,226,,30682
1901901 IA FSP BUCHANAN CO DHS,313,,359,,672,,149,,139,,288,,43460
1902101 IA FSP BUENA VISTA CO DHS,353,,383,,736,,148,,155,,303,,49193
1902301 IA FSP BUTLER CO DHS,199,,190,,389,,84,,94,,178,,23244
1902501 IA FSP CALHOUN CO DHS,153,,274,,427,,78,,102,,180,,25120
1902701 IA FSP CARROLL CO DHS,236,,397,,633,,112,,169,,281,,39378
1902901 IA FSP CASS CO DHS,279,,349,,628,,117,,146,,263,,37265
1903101 IA FSP CEDAR CO DHS,230,,223,,453,,89,,98,,187,,30046
1903301 IA FSP CERRO GORDO CO DHS,812,,1166,,1978,,399,,514,,913,,124692
1903501 IA FSP CHEROKEE CO DHS,161,,205,,366,,83,,92,,175,,23898
1903701 IA FSP CHICKASAW CO DHS,163,,208,,371,,68,,76,,144,,23084
1903901 IA FSP CLARKE CO DHS,231,,301,,532,,111,,113,,224,,37247
1904101 IA FSP CLAY CO DHS,286,,285,,571,,139,,139,,278,,36322
1904301 IA FSP CLAYTON CO DHS,159,,241,,400,,76,,91,,167,,23004
1904501 IA FSP CLINTON CO DHS,1738,,1485,,3223,,728,,637,,1365,,212160
1904701 IA FSP CRAWFORD CO DHS,256,,458,,714,,118,,170,,288,,43529
1904901 IA FSP DALLAS CO DHS,322,,458,,780,,147,,184,,331,,56704
1905101 IA FSP DAVIS CO DHS,122,,166,,288,,64,,63,,127,,17232
1905301 IA FSP DECATUR CO DHS,258,,361,,619,,131,,183,,314,,39906
1905501 IA FSP DELAWARE CO DHS,325,,255,,580,,148,,103,,251,,35348
1905701 IA FSP DES MOINES CO DHS,1488,,1400,,2888,,614,,598,,1212,,200995
1905901 IA FSP DICKINSON CO DHS,197,,289,,486,,93,,119,,212,,32228
1906101 IA FSP DUBUQUE CO DHS,1722,,1257,,2979,,750,,520,,1270,,193403
1906301 IA FSP EMMET CO DHS,152,,237,,389,,58,,101,,159,,22584
1906501 IA FSP FAYETTE CO DHS,593,,569,,1162,,255,,228,,483,,71739
1906701 IA FSP FLOYD CO DHS,320,,479,,799,,147,,179,,326,,51708
1906901 IA FSP FRANKLIN CO DHS,121,,205,,326,,64,,78,,142,,18602
1907101 IA FSP FREMONT CO DHS,207,,247,,454,,92,,91,,183,,26756
1907301 IA FSP GREENE CO DHS,270,,247,,517,,111,,93,,204,,32796
1907501 IA FSP GRUNDY CO DHS,81,,106,,187,,33,,51,,84,,12287
1907701 IA FSP GUTHRIE CO DHS,154,,295,,449,,66,,112,,178,,28372
1907901 IA FSP HAMILTON CO DHS,186,,276,,462,,102,,114,,216,,32792
1908101 IA FSP HANCOCK CO DHS,100,,174,,274,,48,,66,,114,,16600
1908301 IA FSP HARDIN CO DHS,269,,379,,648,,117,,165,,282,,42538
1908501 IA FSP HARRISON CO DHS,285,,483,,768,,129,,165,,294,,44959
1908701 IA FSP HENRY CO DHS,298,,480,,778,,145,,200,,345,,50046
1908901 IA FSP HOWARD CO DHS,132,,198,,330,,64,,74,,138,,19867
1909101 IA FSP HUMBOLDT CO DHS,169,,146,,315,,73,,68,,141,,20257
1909301 IA FSP IDA CO DHS,89,,167,,256,,42,,52,,94,,15021
1909501 IA FSP IOWA CO DHS,112,,168,,280,,49,,64,,113,,18099
1909701 IA FSP JACKSON CO DHS,360,,475,,835,,168,,184,,352,,50512
1909901 IA FSP JASPER CO DHS,557,,556,,1113,,264,,237,,501,,77031
1910101 IA FSP JEFFERSON CO DHS,423,,464,,887,,198,,199,,397,,57344
1910301 IA FSP JOHNSON CO DHS,1418,,1238,,2656,,605,,604,,1209,,195954
1910501 IA FSP JONES CO DHS,323,,280,,603,,130,,121,,251,,40678
1910701 IA FSP KEOKUK CO DHS,340,,396,,736,,134,,152,,286,,48222
1910901 IA FSP KOSSUTH CO DHS,173,,325,,498,,83,,115,,198,,29743
1911102 IA FSP LEE CO DHS,1270,,1247,,2517,,537,,504,,1041,,167874
1911301 IA EBT LINN CO DHS,1218,,840,,2058,,459,,300,,759,,151220
1911301 IA FSP LINN CO DHS,2461,,2337,,4798,,1126,,1141,,2267,,325034
1911501 IA FSP LOUISA CO DHS,227,,306,,533,,93,,117,,210,,38922
1911701 IA FSP LUCAS CO DHS,255,,278,,533,,123,,115,,238,,34452
1911901 IA FSP LYON CO DHS,106,,188,,294,,45,,59,,104,,16191
1912101 IA FSP MADISON CO DHS,164,,213,,377,,73,,89,,162,,24699
1912301 IA FSP MAHASKA CO DHS,644,,550,,1194,,263,,255,,518,,79396
1912501 IA FSP MARION CO DHS,459,,513,,972,,209,,195,,404,,63674
1912701 IA FSP MARSHALL CO DHS,1187,,1074,,2261,,486,,484,,970,,160602
1912901 IA FSP MILLS CO DHS,312,,347,,659,,104,,114,,218,,45783
1913101 IA FSP MITCHELL CO DHS,82,,145,,227,,42,,56,,98,,14709
1913301 IA FSP MONONA CO DHS,132,,279,,411,,76,,120,,196,,26405
1913501 IA FSP MONROE CO DHS,225,,307,,532,,116,,131,,247,,32854
1913701 IA FSP MONTGOMERY CO DHS,317,,388,,705,,143,,154,,297,,43563
1913901 IA FSP MUSCATINE CO DHS,1242,,1074,,2316,,499,,461,,960,,167700
1914101 IA FSP O BRIEN CO DHS,160,,147,,307,,74,,58,,132,,16671
1914301 IA FSP OSCEOLA CO DHS,53,,83,,136,,21,,32,,53,,6781
1914501 IA FSP PAGE CO DHS,526,,499,,1025,,229,,224,,453,,67330
1914701 IA FSP PALO ALTO CO DHS,113,,156,,269,,73,,90,,163,,15108
1914901 IA FSP PLYMOUTH CO DHS,281,,242,,523,,138,,113,,251,,33591
1915101 IA FSP POCAHONTAS CO DHS,162,,214,,376,,73,,101,,174,,21968
1915301 IA FSP POLK CO DHS,9370,,6756,,16126,,3880,,2899,,6779,,1160191
1915501 IA FSP POTTAWATTAMIE CO DHS,2694,,2223,,4917,,1117,,849,,1966,,344446
1915701 IA FSP POWESHIEK CO DHS,272,,269,,541,,113,,119,,232,,34841
1915901 IA FSP RINGGOLD CO DHS,93,,237,,330,,40,,105,,145,,17840
1916101 IA FSP SAC CO DHS,156,,260,,416,,72,,103,,175,,25972
1916301 IA FSP SCOTT CO DHS,6783,,3971,,10754,,2567,,1713,,4280,,792859
1916501 IA FSP SHELBY CO DHS,191,,243,,434,,84,,97,,181,,25737
1916701 IA FSP SIOUX CO DHS,212,,259,,471,,84,,90,,174,,30711
1916901 IA FSP STORY CO DHS,806,,746,,1552,,374,,360,,734,,115463
1917101 IA FSP TAMA CO DHS,239,,354,,593,,97,,143,,240,,36664
1917301 IA FSP TAYLOR CO DHS,143,,213,,356,,54,,73,,127,,21205
1917501 IA FSP UNION CO DHS,314,,371,,685,,153,,146,,299,,43557
1917701 IA FSP VAN BUREN CO DHS,160,,202,,362,,75,,75,,150,,21924
1917901 IA FSP WAPELLO CO DHS,1832,,1294,,3126,,830,,586,,1416,,204475
1918101 IA FSP WARREN CO DHS,389,,404,,793,,166,,170,,336,,52503
1918301 IA FSP WASHINGTON CO DHS,321,,354,,675,,138,,144,,282,,41465
1918501 IA FSP WAYNE CO DHS,256,,207,,463,,113,,82,,195,,27066
1918701 IA FSP WEBSTER CO DHS,1290,,1045,,2335,,546,,453,,999,,154455
1918901 IA FSP WINNEBAGO CO DHS,135,,192,,327,,65,,75,,140,,19264
1919101 IA FSP WINNESHIEK CO DHS,189,,162,,351,,94,,74,,168,,20660
1919301 IA FSP WOODBURY CO DHS,2682,,2354,,5036,,1100,,923,,2023,,346642
1919501 IA FSP WORTH CO DHS,57,,71,,128,,34,,37,,71,,8460
1919701 IA FSP WRIGHT CO DHS,165,,260,,425,,73,,114,,187,,26787
2000101 KS EBT ALLEN,204,,940,,1144,,153,,337,,490,,62512
2000301 KS EBT ANDERSON,116,,330,,446,,66,,111,,177,,26408
2000501 KS EBT ATCHISON,210,,879,,1089,,146,,341,,487,,61904
2000701 KS EBT BARBER,42,,181,,223,,35,,75,,110,,11313
2000901 KS EBT BARTON,264,,1226,,1490,,210,,517,,727,,84927
2001101 KS EBT BOURBON,247,,983,,1230,,187,,359,,546,,69504
2001301 KS EBT BROWN,136,,560,,696,,103,,217,,320,,38245
2001501 KS EBT BUTLER,359,,1778,,2137,,252,,679,,931,,127221
2001701 KS EBT CHASE,18,,87,,105,,16,,42,,58,,5274
2001901 KS EBT CHAUTAUQUA,73,,324,,397,,56,,127,,183,,18721
2002101 KS EBT CHEROKEE,431,,1678,,2109,,309,,607,,916,,122865
2002301 KS EBT CHEYENNE,8,,65,,73,,8,,24,,32,,4368
2002501 KS EBT CLARK,14,,61,,75,,8,,22,,30,,3993
2002701 KS EBT CLAY,62,,296,,358,,51,,119,,170,,18956
2002901 KS EBT CLOUD,86,,392,,478,,60,,131,,191,,23368
2003101 KS EBT COFFEY,79,,300,,379,,56,,123,,179,,21659
2003301 KS EBT COMANCHE,4,,39,,43,,4,,17,,21,,1845
2003501 KS EBT COWLEY,576,,1854,,2430,,412,,769,,1181,,141135
2003701 KS EBT CRAWFORD,620,,2081,,2701,,426,,803,,1229,,152977
2003901 KS EBT DECATUR,15,,58,,73,,11,,20,,31,,3591
2004101 KS EBT DICKINSON,112,,465,,577,,82,,182,,264,,29757
2004301 KS EBT DONIPHAN,107,,401,,508,,79,,148,,227,,28918
2004501 KS EBT DOUGLAS,758,,2272,,3030,,472,,902,,1374,,182017
2004701 KS EBT EDWARDS,26,,121,,147,,16,,42,,58,,8311
2004901 KS EBT ELK,39,,175,,214,,30,,60,,90,,11128
2005101 KS EBT ELLIS,245,,710,,955,,178,,322,,500,,53204
2005301 KS EBT ELLSWORTH,18,,136,,154,,15,,53,,68,,9699
2005501 KS EBT FINNEY,205,,1133,,1338,,143,,368,,511,,74076
2005701 KS EBT FORD,197,,1366,,1563,,131,,530,,661,,92366
2005901 KS EBT FRANKLIN,292,,968,,1260,,197,,381,,578,,70707
2006101 KS EBT GEARY,317,,1380,,1697,,216,,524,,740,,96046
2006301 KS EBT GOVE,2,,40,,42,,1,,16,,17,,1602
2006501 KS EBT GRAHAM,36,,47,,83,,34,,25,,59,,3250
2006701 KS EBT GRANT,32,,213,,245,,21,,75,,96,,14211
2006901 KS EBT GRAY,15,,91,,106,,9,,35,,44,,6020
2007101 KS EBT GREELEY,1,,17,,18,,1,,7,,8,,980
2007301 KS EBT GREENWOOD,161,,400,,561,,100,,154,,254,,29791
2007501 KS EBT HAMILTON,14,,101,,115,,11,,36,,47,,7510
2007701 KS EBT HARPER,47,,295,,342,,37,,114,,151,,18449
2007901 KS EBT HARVEY,245,,854,,1099,,190,,376,,566,,62867
2008101 KS EBT HASKELL,15,,107,,122,,10,,36,,46,,8295
2008301 KS EBT HODGEMAN,7,,23,,30,,3,,12,,15,,1790
2008501 KS EBT JACKSON,81,,404,,485,,58,,157,,215,,27934
2008701 KS EBT JEFFERSON,109,,429,,538,,79,,155,,234,,31166
2008901 KS EBT JEWELL,31,,141,,172,,24,,48,,72,,6100
2009101 KS EBT JOHNSON,1083,,2735,,3818,,825,,1216,,2041,,218589
2009301 KS EBT KEARNY,21,,133,,154,,13,,38,,51,,10662
2009501 KS EBT KINGMAN,52,,274,,326,,37,,102,,139,,18578
2009701 KS EBT KIOWA,23,,91,,114,,17,,39,,56,,5794
2009901 KS EBT LABETTE,446,,1423,,1869,,278,,564,,842,,100214
2010101 KS EBT LANE,14,,71,,85,,12,,24,,36,,4693
2010301 KS EBT LEAVENWORTH,459,,1887,,2346,,332,,725,,1057,,146835
2010501 KS EBT LINCOLN,21,,66,,87,,17,,28,,45,,4410
2010701 KS EBT LINN,141,,399,,540,,88,,143,,231,,29169
2010901 KS EBT LOGAN,15,,84,,99,,11,,32,,43,,4770
2011101 KS EBT LYON,326,,1406,,1732,,222,,560,,782,,105051
2011301 KS EBT MCPHERSON,153,,521,,674,,113,,219,,332,,37718
2011501 KS EBT MARION,85,,295,,380,,57,,106,,163,,22297
2011701 KS EBT MARSHALL,77,,254,,331,,61,,106,,167,,17050
2011901 KS EBT MEADE,14,,51,,65,,12,,25,,37,,3999
2012101 KS EBT MIAMI,176,,625,,801,,122,,259,,381,,46798
2012301 KS EBT MITCHELL,27,,98,,125,,22,,48,,70,,6052
2012501 KS EBT MONTGOMERY,513,,1910,,2423,,400,,762,,1162,,128611
2012701 KS EBT MORRIS,27,,154,,181,,24,,69,,93,,8125
2012901 KS EBT MORTON,15,,84,,99,,14,,30,,44,,5085
2013101 KS EBT NEMAHA,62,,223,,285,,45,,81,,126,,13393
2013301 KS EBT NEOSHO,201,,957,,1158,,147,,358,,505,,62723
2013501 KS EBT NESS,5,,49,,54,,4,,26,,30,,1836
2013701 KS EBT NORTON,17,,116,,133,,14,,49,,63,,6430
2013901 KS EBT OSAGE,147,,596,,743,,99,,207,,306,,40959
2014101 KS EBT OSBORNE,28,,128,,156,,18,,50,,68,,8552
2014301 KS EBT OTTAWA,31,,127,,158,,23,,54,,77,,8114
2014501 KS EBT PAWNEE,30,,207,,237,,24,,82,,106,,12507
2014701 KS EBT PHILLIPS,37,,155,,192,,32,,64,,96,,9583
2014901 KS EBT POTTAWATOMIE,77,,406,,483,,57,,142,,199,,26104
2015101 KS EBT PRATT,89,,306,,395,,56,,131,,187,,21564
2015301 KS EBT RAWLINS,16,,44,,60,,15,,22,,37,,1906
2015501 KS EBT RENO,741,,3130,,3871,,535,,1192,,1727,,235966
2015701 KS EBT REPUBLIC,28,,209,,237,,23,,66,,89,,12040
2015901 KS EBT RICE,82,,315,,397,,57,,123,,180,,21730
2016101 KS EBT RILEY,248,,950,,1198,,189,,392,,581,,69041
2016301 KS EBT ROOKS,35,,236,,271,,29,,87,,116,,14360
2016501 KS EBT RUSH,23,,92,,115,,20,,39,,59,,6058
2016701 KS EBT RUSSELL,77,,342,,419,,55,,134,,189,,23687
2016901 KS EBT SALINE,487,,1532,,2019,,354,,647,,1001,,110692
2017101 KS EBT SCOTT,21,,55,,76,,14,,26,,40,,4002
2017301 KS EBT Sedgwick County,5833,,21007,,26840,,4242,,8349,,12591,,1751540
2017501 KS EBT SEWARD,211,,841,,1052,,151,,309,,460,,64590
2017701 KS EBT SHAWNEE,2211,,6759,,8970,,1595,,2640,,4235,,542858
2017901 KS EBT SHERIDAN,6,,47,,53,,5,,21,,26,,1944
2018101 KS EBT SHERMAN,33,,245,,278,,27,,77,,104,,17489
2018301 KS EBT SMITH,17,,116,,133,,14,,43,,57,,7564
2018501 KS EBT STAFFORD,35,,240,,275,,27,,90,,117,,15785
2018701 KS EBT STANTON,3,,50,,53,,3,,18,,21,,2792
2018901 KS EBT STEVENS,25,,168,,193,,20,,55,,75,,12734
2019101 KS EBT SUMNER,185,,964,,1149,,121,,362,,483,,72074
2019301 KS EBT THOMAS,49,,205,,254,,34,,84,,118,,16655
2019501 KS EBT TREGO,21,,72,,93,,16,,36,,52,,5172
2019701 KS EBT WABAUNSEE,19,,65,,84,,15,,27,,42,,4279
2019901 KS EBT WALLACE,3,,34,,37,,3,,11,,14,,2189
2020101 KS EBT WASHINGTON,32,,158,,190,,27,,57,,84,,8534
2020301 KS EBT WICHITA,8,,74,,82,,8,,29,,37,,4529
2020501 KS EBT WILSON,162,,537,,699,,111,,197,,308,,38906
2020701 KS EBT WOODSON,53,,145,,198,,43,,58,,101,,10112
2020901 KS EBT WyandotteCounty,2408,,9591,,11999,,1753,,3425,,5178,,721712
2100101 KY EBT ADAIR,87,,1847,,1934,,28,,782,,810,,117438
2100301 KY EBT ALLEN,13,,1167,,1180,,6,,488,,494,,65108
2100501 KY EBT ANDERSON,49,,508,,557,,17,,219,,236,,36093
2100701 KY EBT BALLARD,35,,573,,608,,12,,257,,269,,39823
2100901 KY EBT BARREN,256,,2799,,3055,,92,,1236,,1328,,182314
2101101 KY EBT BATH,83,,1836,,1919,,28,,736,,764,,118225
2101301 KY EBT BELL,327,,6412,,6739,,117,,2592,,2709,,443139
2101501 KY EBT BOONE,110,,1857,,1967,,40,,799,,839,,141956
2101701 KY EBT BOURBON,146,,1038,,1184,,52,,434,,486,,74884
2101901 KY EBT BOYD,624,,5129,,5753,,226,,2248,,2474,,411590
2102101 KY EBT BOYLE,142,,1437,,1579,,51,,647,,698,,99689
2102301 KY EBT BRACKEN,29,,510,,539,,11,,227,,238,,36024
2102501 KY EBT BREATHITT,240,,4719,,4959,,87,,2022,,2109,,319367
2102701 KY EBT BRECKINRIDGE,96,,1849,,1945,,38,,786,,824,,124794
2102901 KY EBT BULLITT,156,,2889,,3045,,54,,1151,,1205,,214379
2103101 KY EBT BUTLER,94,,1426,,1520,,35,,596,,631,,97019
2103301 KY EBT CALDWELL,106,,1240,,1346,,36,,529,,565,,91967
2103501 KY EBT CALLOWAY,259,,1613,,1872,,99,,717,,816,,118030
2103701 KY EBT CAMPBELL,699,,4178,,4877,,238,,1807,,2045,,340893
2103901 KY EBT CARLISLE,30,,342,,372,,12,,158,,170,,21933
2104101 KY EBT CARROLL,27,,922,,949,,12,,427,,439,,55774
2104301 KY EBT CARTER,199,,4325,,4524,,63,,1591,,1654,,309111
2104501 KY EBT CASEY,30,,1831,,1861,,11,,783,,794,,113534
2104701 KY EBT CHRISTIAN,698,,5581,,6279,,231,,2136,,2367,,405294
2104901 KY EBT CLARK,315,,2481,,2796,,112,,1087,,1199,,176021
2105101 KY EBT CLAY,237,,7178,,7415,,88,,2863,,2951,,445065
2105301 KY EBT CLINTON,58,,1913,,1971,,25,,863,,888,,117018
2105501 KY EBT CRITTENDEN,52,,963,,1015,,18,,422,,440,,59722
2105701 KY EBT CUMBERLAND,86,,1151,,1237,,31,,531,,562,,67897
2105901 KY EBT DAVIESS,762,,6879,,7641,,266,,3023,,3289,,539943
2106101 KY EBT EDMONSON,78,,1289,,1367,,29,,574,,603,,83500
2106301 KY EBT ELLIOTT,207,,1630,,1837,,65,,652,,717,,119982
2106501 KY EBT ESTILL,291,,2669,,2960,,114,,1062,,1176,,205819
2106703 KY EBT FAYETTE,2651,,9809,,12460,,928,,4533,,5461,,948909
2106901 KY EBT FLEMING,116,,1541,,1657,,34,,607,,641,,107489
2107101 KY EBT FLOYD,1372,,9278,,10650,,453,,3801,,4254,,751252
2107301 KY EBT FRANKLIN,119,,2210,,2329,,43,,1046,,1089,,158020
2107501 KY EBT FULTON,216,,1281,,1497,,77,,622,,699,,98465
2107701 KY EBT GALLATIN,32,,711,,743,,11,,267,,278,,52294
2107901 KY EBT GARRARD,70,,1204,,1274,,26,,487,,513,,89053
2108101 KY EBT GRANT,84,,1418,,1502,,31,,583,,614,,100328
2108301 KY EBT GRAVES,240,,2626,,2866,,85,,1205,,1290,,188635
2108501 KY EBT GRAYSON,66,,2493,,2559,,23,,1088,,1111,,161162
2108701 KY EBT GREEN,48,,1148,,1196,,15,,527,,542,,76819
2108901 KY EBT GREENUP,166,,3464,,3630,,62,,1349,,1411,,250177
2109101 KY EBT HANCOCK,48,,445,,493,,20,,191,,211,,33163
2109301 KY EBT HARDIN,484,,4416,,4900,,171,,1744,,1915,,323414
2109501 KY EBT HARLAN,932,,8332,,9264,,321,,3368,,3689,,647609
2109701 KY EBT HARRISON,55,,1107,,1162,,21,,472,,493,,73575
2109901 KY EBT HART,113,,2285,,2398,,45,,962,,1007,,161959
2110101 KY EBT HENDERSON,409,,3708,,4117,,147,,1641,,1788,,269604
2110301 KY EBT HENRY,87,,1200,,1287,,31,,531,,562,,79308
2110501 KY EBT HICKMAN,55,,509,,564,,20,,230,,250,,35526
2110701 KY EBT HOPKINS,565,,4324,,4889,,198,,1787,,1985,,343777
2110901 KY EBT JACKSON,137,,2727,,2864,,50,,1121,,1171,,172299
2111103 KY EBT JEFFERSON,8790,,42712,,51502,,2964,,19060,,22024,,3613311
2111301 KY EBT JESSAMINE,192,,2154,,2346,,62,,903,,965,,174901
2111501 KY EBT JOHNSON,462,,4908,,5370,,161,,2003,,2164,,381262
2111703 KY EBT KENTON,1253,,7755,,9008,,427,,3422,,3849,,610509
2111901 KY EBT KNOTT,646,,4379,,5025,,210,,1798,,2008,,343406
2112101 KY EBT KNOX,742,,8068,,8810,,263,,3393,,3656,,588631
2112301 KY EBT LARUE,63,,1222,,1285,,23,,524,,547,,80815
2112501 KY EBT LAUREL,460,,7301,,7761,,164,,2871,,3035,,517175
2112701 KY EBT LAWRENCE,278,,3715,,3993,,94,,1508,,1602,,265171
2112901 KY EBT LEE,122,,2097,,2219,,45,,925,,970,,140571
2113101 KY EBT LESLIE,348,,3224,,3572,,125,,1472,,1597,,250233
2113301 KY EBT LETCHER,493,,5851,,6344,,171,,2402,,2573,,449397
2113501 KY EBT LEWIS,70,,2829,,2899,,25,,1001,,1026,,208120
2113701 KY EBT LINCOLN,166,,2167,,2333,,58,,906,,964,,146484
2113901 KY EBT LIVINGSTON,46,,660,,706,,18,,294,,312,,43000
2114101 KY EBT LOGAN,152,,1963,,2115,,52,,877,,929,,129091
2114301 KY EBT LYON,34,,390,,424,,12,,192,,204,,28893
2114501 KY EBT MCCRACKEN,1063,,5367,,6430,,369,,2461,,2830,,447209
2114701 KY EBT MCCREARY,411,,4632,,5043,,133,,1826,,1959,,323168
2114901 KY EBT MCLEAN,79,,676,,755,,25,,304,,329,,51301
2115101 KY EBT MADISON,592,,4192,,4784,,239,,1819,,2058,,329754
2115301 KY EBT MAGOFFIN,401,,3861,,4262,,132,,1523,,1655,,290405
2115501 KY EBT MARION,150,,1882,,2032,,51,,840,,891,,137273
2115701 KY EBT MARSHALL,114,,1645,,1759,,44,,762,,806,,122211
2115901 KY EBT MARTIN,593,,3605,,4198,,203,,1446,,1649,,286506
2116101 KY EBT MASON,196,,1757,,1953,,66,,769,,835,,129882
2116301 KY EBT MEADE,24,,1207,,1231,,8,,420,,428,,76023
2116501 KY EBT MENIFEE,97,,1087,,1184,,32,,441,,473,,72836
2116701 KY EBT MERCER,142,,1293,,1435,,51,,582,,633,,93866
2116901 KY EBT METCALFE,35,,1145,,1180,,13,,459,,472,,74010
2117101 KY EBT MONROE,58,,1626,,1684,,18,,731,,749,,97576
2117301 KY EBT MONTGOMERY,236,,2361,,2597,,88,,1031,,1119,,176102
2117501 KY EBT MORGAN,155,,2774,,2929,,55,,1088,,1143,,186545
2117701 KY EBT MUHLENBERG,170,,2729,,2899,,56,,1062,,1118,,187824
2117901 KY EBT NELSON,301,,2293,,2594,,108,,1000,,1108,,184438
2118101 KY EBT NICHOLAS,46,,805,,851,,17,,311,,328,,51864
2118301 KY EBT OHIO,146,,2579,,2725,,52,,1030,,1082,,184458
2118501 KY EBT OLDHAM,30,,766,,796,,11,,325,,336,,53303
2118701 KY EBT OWEN,13,,988,,1001,,4,,365,,369,,65665
2118901 KY EBT OWSLEY,176,,1875,,2051,,61,,823,,884,,124878
2119101 KY EBT PENDLETON,47,,1099,,1146,,17,,394,,411,,77103
2119301 KY EBT PERRY,856,,7110,,7966,,304,,3036,,3340,,558708
2119501 KY EBT PIKE,1178,,11861,,13039,,419,,5159,,5578,,889896
2119701 KY EBT POWELL,122,,2336,,2458,,42,,954,,996,,160529
2119901 KY EBT PULASKI,409,,5698,,6107,,145,,2409,,2554,,378324
2120101 KY EBT ROBERTSON,2,,261,,263,,1,,99,,100,,14349
2120301 KY EBT ROCKCASTLE,96,,2382,,2478,,35,,939,,974,,162936
2120501 KY EBT ROWAN,186,,2128,,2314,,69,,946,,1015,,144369
2120701 KY EBT RUSSELL,85,,2504,,2589,,35,,1071,,1106,,152555
2120901 KY EBT SCOTT,105,,1791,,1896,,39,,750,,789,,126725
2121101 KY EBT SHELBY,82,,1097,,1179,,33,,497,,530,,80027
2121301 KY EBT SIMPSON,38,,739,,777,,15,,358,,373,,48521
2121501 KY EBT SPENCER,27,,555,,582,,9,,224,,233,,38452
2121701 KY EBT TAYLOR,157,,2108,,2265,,55,,909,,964,,139822
2121901 KY EBT TODD,60,,888,,948,,19,,391,,410,,54346
2122101 KY EBT TRIGG,38,,683,,721,,13,,296,,309,,42577
2122301 KY EBT TRIMBLE,38,,541,,579,,15,,230,,245,,38005
2122501 KY EBT UNION,109,,1150,,1259,,37,,498,,535,,79012
2122701 KY EBT WARREN,612,,6838,,7450,,207,,2893,,3100,,517470
2122901 KY EBT WASHINGTON,42,,665,,707,,15,,300,,315,,44006
2123101 KY EBT WAYNE,212,,3648,,3860,,76,,1493,,1569,,231530
2123301 KY EBT WEBSTER,119,,1056,,1175,,40,,433,,473,,75269
2123501 KY EBT WHITLEY,525,,7256,,7781,,182,,2864,,3046,,516195
2123701 KY EBT WOLFE,113,,2098,,2211,,36,,928,,964,,137212
2123901 KY EBT WOODFORD,58,,652,,710,,19,,317,,336,,49204
2200101 LA EBT ACADIA PARISH,1395,,5969,,7364,,885,,2035,,2920,,494613
2200301 LA EBT ALLEN PARISH,432,,1880,,2312,,295,,685,,980,,157868
2200501 LA EBT ASCENSION PARISH,783,,3216,,3999,,418,,1100,,1518,,268841
2200701 LA EBT ASSUMPTION PARISH,339,,2824,,3163,,226,,951,,1177,,227965
2200901 LA EBT AVOYELLES PARISH,1583,,5101,,6684,,1004,,1770,,2774,,419425
2201101 LA EBT BEAUREGARD PARISH,296,,2142,,2438,,198,,748,,946,,177061
2201301 LA EBT BIENVILLE PARISH,482,,1912,,2394,,311,,731,,1042,,157799
2201501 LA EBT BOSSIER PARISH,1146,,5436,,6582,,650,,1794,,2444,,484141
2201701 LA EBT CADDO PARISH,5629,,24657,,30286,,2980,,8330,,11310,,2266601
2201901 LA EBT CALCASIEU PARISH,2301,,10882,,13183,,1373,,3848,,5221,,979286
2202101 LA EBT CALDWELL PARISH,229,,847,,1076,,155,,328,,483,,72475
2202301 LA EBT CAMERON PARISH,60,,306,,366,,38,,105,,143,,25931
2202501 LA EBT CATAHOULA PARISH,333,,1355,,1688,,210,,483,,693,,110424
2202701 LA EBT CLAIBORNE PARISH,485,,2442,,2927,,301,,882,,1183,,198777
