NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:10 PM,,,,,
Jul 1998,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1706901 IL FSP HARDIN,3,,,,3,,1,,,,1,,133
1707101 IL EBT HENDERSON,196,,268,,464,,72,,113,,185,,31720
1707101 IL FSP HENDERSON,0,,0,,0,,0,,0,,0,,0
1707301 IL EBT HENRY,1015,,929,,1944,,342,,430,,772,,121416
1707301 IL FSP HENRY,4,,,,4,,1,,,,1,,28
1707501 IL EBT IROQUOIS,574,,808,,1382,,204,,356,,560,,92550
1707501 IL FSP IROQUOIS,2,,,,2,,1,,,,1,,223
1707701 IL EBT JACKSON,3647,,2604,,6251,,1289,,1583,,2872,,472467
1707701 IL FSP JACKSON,7,,1,,8,,2,,1,,3,,1032
1707901 IL EBT JASPER,151,,526,,677,,45,,202,,247,,39082
1707901 IL FSP JASPER,0,,0,,0,,0,,0,,0,,0
1708101 IL EBT JEFFERSON,1988,,2112,,4100,,666,,1039,,1705,,267543
1708101 IL FSP JEFFERSON,,,5,,5,,,,1,,1,,418
1708301 IL EBT JERSEY,416,,773,,1189,,133,,338,,471,,73859
1708301 IL FSP JERSEY,0,,0,,0,,0,,0,,0,,0
1708501 IL EBT JO DAVIESS,139,,416,,555,,55,,197,,252,,34258
1708501 IL FSP JO DAVIESS,0,,0,,0,,0,,0,,0,,0
1708701 IL FSP JOHNSON,0,,0,,0,,0,,0,,0,,0
1708901 IL EBT KANE,7736,,5549,,13285,,2461,,2597,,5058,,10013792
1708901 IL FSP KANE,6,,,,6,,2,,,,2,,275
1709101 IL EBT KANKAKEE,5590,,3445,,9035,,1865,,1881,,3746,,673405
1709101 IL FSP KANKAKEE,15,,5,,20,,3,,1,,4,,663
1709301 IL EBT KENDALL,287,,310,,597,,101,,131,,232,,45032
1709301 IL FSP KENDALL,0,,0,,0,,0,,0,,0,,0
1709501 IL EBT KNOX,1889,,2054,,3943,,714,,927,,1641,,251159
1709501 IL FSP KNOX,0,,0,,0,,0,,0,,0,,0
1709701 IL EBT LAKE,7766,,6859,,14625,,2396,,3493,,5889,,1113975
1709701 IL FSP LAKE,11,,,,11,,3,,,,3,,853
1709901 IL FSP LASALLE,0,,0,,0,,0,,0,,0,,0
1710101 IL FSP LAWRENCE,0,,0,,0,,0,,0,,0,,0
1710301 IL FSP LEE,0,,0,,0,,0,,0,,0,,0
1710501 IL FSP LIVINGSTON,0,,0,,0,,0,,0,,0,,0
1710701 IL FSP LOGAN,,,2,,2,,,,1,,1,,28
1710901 IL EBT MCDONOUGH,820,,1114,,1934,,295,,586,,881,,125863
1710901 IL FSP MCDONOUGH,0,,0,,0,,0,,0,,0,,0
1711101 IL EBT MCHENRY,729,,1422,,2151,,273,,648,,921,,149289
1711101 IL FSP MCHENRY,10,,,,10,,3,,,,3,,770
1711301 IL EBT MCLEAN,2264,,3136,,5400,,739,,1553,,2292,,378761
1711301 IL FSP MCLEAN,4,,32,,36,,1,,8,,9,,1808
1711501 IL FSP MACON,4,,,,4,,2,,,,2,,434
1711701 IL FSP MACOUPIN,0,,0,,0,,0,,0,,0,,0
1711901 IL EBT MADISON,11132,,7260,,18392,,3728,,3827,,7555,,1363940
1711901 IL FSP MADISON,2,,,,2,,1,,,,1,,241
1712101 IL EBT MARION,2072,,2186,,4258,,667,,1064,,1731,,288713
1712101 IL FSP MARION,0,,0,,0,,0,,0,,0,,0
1712301 IL EBT MARSHALL,309,,287,,596,,98,,119,,217,,41261
1712301 IL FSP MARSHALL,0,,0,,0,,0,,0,,0,,0
1712501 IL EBT MASON,610,,677,,1287,,219,,314,,533,,86798
1712501 IL FSP MASON,0,,0,,0,,0,,0,,0,,0
1712701 IL EBT MASSAC,753,,816,,1569,,268,,440,,708,,109728
1712701 IL FSP MASSAC,0,,0,,0,,0,,0,,0,,0
1712901 IL EBT MENARD,317,,336,,653,,103,,149,,252,,38272
1712901 IL FSP MENARD,0,,0,,0,,0,,0,,0,,0
1713101 IL EBT MERCER,5,,,,5,,2,,,,2,,317
1713101 IL FSP MERCER,5,,,,5,,2,,,,2,,317
1713301 IL EBT MONROE,157,,666,,823,,67,,153,,220,,34576
1713301 IL FSP MONROE,0,,0,,0,,0,,0,,0,,0
1713501 IL EBT MONTGOMERY,863,,1467,,2330,,268,,645,,913,,153002
1713501 IL FSP MONTGOMERY,0,,0,,0,,0,,0,,0,,0
1713701 IL EBT MORGAN,1264,,1174,,2438,,415,,626,,1041,,162096
1713701 IL FSP MORGAN,0,,0,,0,,0,,0,,0,,0
1713901 IL EBT MOULTRIE,62,,313,,375,,27,,140,,167,,21050
1713901 IL FSP MOULTRIE,0,,0,,0,,0,,0,,0,,0
1714101 IL EBT OGLE,544,,843,,1387,,185,,392,,577,,94235
1714101 IL FSP OGLE,0,,0,,0,,0,,0,,0,,0
1714301 IL EBT PEORIA,11512,,6658,,18170,,6331,,6223,,12554,,1250921
1714301 IL FSP PEORIA,9,,,,9,,3,,,,3,,606
1714501 IL EBT PERRY,853,,968,,1821,,317,,448,,765,,121221
1714501 IL FSP PERRY,0,,0,,0,,0,,0,,0,,0
1714701 IL EBT PIATT,264,,245,,509,,84,,120,,204,,31285
1714701 IL FSP PIATT,0,,0,,0,,0,,0,,0,,0
1714901 IL EBT PIKE,337,,815,,1152,,109,,350,,459,,68715
1714901 IL FSP PIKE,0,,0,,0,,0,,0,,0,,0
1715101 IL EBT POPE,146,,200,,346,,43,,107,,150,,21288
1715101 IL FSP POPE,0,,0,,0,,0,,0,,0,,0
1715301 IL EBT PULASKI,782,,805,,1587,,242,,396,,638,,106397
1715301 IL FSP PULASKI,0,,0,,0,,0,,0,,0,,0
1715501 IL EBT PUTNAM,37,,136,,173,,14,,57,,71,,10543
1715501 IL FSP PUTNAM,0,,0,,0,,0,,0,,0,,0
1715701 IL EBT RANDOLPH,1006,,1027,,2033,,355,,447,,802,,140956
1715701 IL FSP RANDOLPH,0,,0,,0,,0,,0,,0,,0
1715901 IL EBT RICHLAND,579,,838,,1417,,195,,355,,550,,95818
1715901 IL FSP RICHLAND,0,,0,,0,,0,,0,,0,,0
1716101 IL EBT ROCK ISLAND,5400,,4151,,9551,,1835,,2122,,3957,,664918
1716101 IL FSP ROCK ISLAND,2,,,,2,,1,,,,1,,20
1716301 IL EBT ST. CLAIR,4,,,,4,,1,,,,1,,492
1716301 IL FSP ST. CLAIR,4,,,,4,,1,,,,1,,492
1716501 IL EBT SALINE,1230,,2069,,3299,,475,,1029,,1504,,218532
1716501 IL FSP SALINE,0,,0,,0,,0,,0,,0,,0
1716701 IL EBT SANGAMON CO,7023,,5667,,12690,,2369,,2936,,5305,,903938
1716702 IL EBT FOOD STAMP MAIL OFFICE,0,,0,,0,,0,,0,,0,,0
1716703 IL FSP SANGAMON,6,,3,,9,,2,,1,,3,,455
1716901 IL EBT SCHUYLER,55,,225,,280,,18,,95,,113,,16618
1716901 IL FSP SCHUYLER,0,,0,,0,,0,,0,,0,,0
1717101 IL EBT SCOTT,110,,195,,305,,34,,89,,123,,17400
1717101 IL FSP SCOTT,0,,0,,0,,0,,0,,0,,0
1717301 IL EBT SHELBY,380,,557,,937,,131,,251,,382,,61456
1717301 IL FSP SHELBY,0,,0,,0,,0,,0,,0,,0
1717501 IL EBT STARK,112,,160,,272,,38,,67,,105,,16210
1717501 IL FSP STARK,0,,0,,0,,0,,0,,0,,0
1717701 IL EBT STEPHENSON,1062,,1609,,2671,,364,,819,,1183,,185505
1717701 IL FSP STEPHENSON,0,,0,,0,,0,,0,,0,,0
1717901 IL EBT TAZEWELL,2298,,2848,,5146,,837,,1377,,2214,,346873
1717901 IL FSP TAZEWELL,8,,,,8,,3,,,,3,,730
1718101 IL EBT UNION,887,,1115,,2002,,321,,559,,880,,127053
1718101 IL FSP UNION,,,4,,4,,,,1,,1,,102
1718301 IL EBT VERMILION,4383,,4107,,8490,,1536,,2043,,3579,,583018
1718301 IL FSP VERMILION,11,,,,11,,3,,,,3,,463
1718501 IL EBT WABASH,349,,489,,838,,110,,215,,325,,50199
1718501 IL FSP WABASH,0,,0,,0,,0,,0,,0,,0
1718701 IL EBT WARREN,553,,596,,1149,,184,,283,,467,,73966
1718701 IL FSP WARREN,0,,0,,0,,0,,0,,0,,0
1718901 IL EBT WASHINGTON,196,,178,,374,,62,,87,,149,,23723
1718901 IL FSP WASHINGTON,0,,0,,0,,0,,0,,0,,0
1719101 IL EBT WAYNE,480,,648,,1128,,167,,299,,466,,73020
1719101 IL FSP WAYNE,0,,0,,0,,0,,0,,0,,0
1719301 IL EBT WHITE,534,,884,,1418,,220,,392,,612,,90748
1719301 IL FSP WHITE,0,,0,,0,,0,,0,,0,,0
1719501 IL EBT WHITESIDE,1026,,1332,,2358,,316,,616,,932,,150679
1719501 IL FSP WHITESIDE,9,,,,9,,2,,,,2,,196
1719701 IL EBT WILL,8789,,6430,,15219,,2855,,3441,,6296,,1207160
1719701 IL FSP WILL,7,,3,,10,,2,,1,,3,,742
1719901 IL EBT WILLIAMSON,2924,,2967,,5891,,1021,,1421,,2442,,404111
1719901 IL FSP WILLIAMSON,,,4,,4,,,,2,,2,,448
1720101 IL EBT WINNEBAGO,10502,,7555,,18057,,3880,,4082,,7962,,1356962
1720101 IL FSP WINNEBAGO,33,,,,33,,7,,,,7,,1873
1720301 IL EBT WOODFORD,327,,506,,833,,110,,219,,329,,50390
1720301 IL FSP WOODFORD,0,,0,,0,,0,,0,,0,,0
1800101 IN FSP ADAMS CO DFC,251,,626,,877,,130,,245,,375,,52201
1800305 IN FSP ALLEN CO DFC,6293,,8973,,15266,,2746,,3381,,6127,,1092394
1800501 IN FSP BARTHOLOMEW CO DFC,959,,1569,,2528,,481,,630,,1111,,165190
1800701 IN FSP BENTON CO DFC,32,,200,,232,,19,,70,,89,,12790
1800901 IN FSP BLACKFORD CO DFC,277,,621,,898,,127,,240,,367,,59033
1801101 IN FSP BOONE CO DFC,231,,561,,792,,136,,243,,379,,47112
1801301 IN FSP BROWN CO DFC,110,,362,,472,,67,,127,,194,,27960
1801501 IN FSP CARROLL CO DPW,108,,367,,475,,52,,138,,190,,29679
1801701 IN FSP CASS CO DPW,528,,1195,,1723,,270,,474,,744,,103235
1801901 IN FSP CLARK CO DPW,1857,,2521,,4378,,934,,1028,,1962,,274118
1802101 IN FSP CLAY CO DPW,483,,901,,1384,,231,,313,,544,,88676
1802301 IN FSP CLINTON CO DFC,357,,764,,1121,,166,,286,,452,,69464
1802501 IN FSP CRAWFORD CO DFC,309,,621,,930,,139,,214,,353,,50474
1802701 IN FSP DAVIESS CO DFC,462,,895,,1357,,222,,380,,602,,77692
1802901 IN FSP DEARBORN CO DFC,528,,850,,1378,,264,,354,,618,,90630
1803101 IN FSP DECATUR CO DPW,281,,632,,913,,150,,238,,388,,53787
1803301 IN FSP DEKALB CO DPW,171,,490,,661,,98,,197,,295,,38136
1803501 IN FSP DELAWARE CO DPW,3669,,4564,,8233,,1779,,1917,,3696,,554089
1803701 IN FSP DUBOIS CO DPW,158,,345,,503,,94,,162,,256,,25038
1803901 IN FSP ELKHART CO DPW,2597,,5318,,7915,,1173,,2054,,3227,,552499
1804101 IN FSP FAYETTE CO DPW,655,,1035,,1690,,304,,388,,692,,106805
1804301 IN FSP FLOYD CO DPW,1718,,2163,,3881,,787,,854,,1641,,262074
1804501 IN FSP FOUNTAIN CO DPW,178,,509,,687,,84,,189,,273,,36732
1804701 IN FSP FRANKLIN CO DPW,202,,469,,671,,97,,174,,271,,39314
1804901 IN FSP FULTON CO DPW,168,,475,,643,,81,,176,,257,,37313
1805101 IN FSP GIBSON CO DPW,284,,690,,974,,168,,281,,449,,57669
1805301 IN FSP GRANT CO DFC,2304,,3016,,5320,,1036,,1194,,2230,,353583
1805501 IN FSP GREENE CO DPW,426,,827,,1253,,223,,342,,565,,70281
1805701 IN FSP HAMILTON CO DPW,472,,1090,,1562,,235,,405,,640,,103054
1805901 IN FSP HANCOCK CO DPW,235,,638,,873,,131,,261,,392,,52924
1806101 IN FSP HARRISON CO DPW,518,,1020,,1538,,255,,382,,637,,89770
1806301 IN FSP HENDRICKS CO DPW,334,,907,,1241,,179,,391,,570,,82390
1806501 IN FSP HENRY CO DPW,1001,,1527,,2528,,487,,638,,1125,,161914
1806701 IN FSP HOWARD CO DPW,1721,,2608,,4329,,786,,1002,,1788,,286033
1806901 IN FSP HUNTINGTON CO DPW,281,,789,,1070,,145,,289,,434,,67665
1807101 IN FSP JACKSON CO DPW,537,,1022,,1559,,260,,403,,663,,96626
1807301 IN FSP JASPER CO DPW,305,,597,,902,,152,,241,,393,,59081
1807501 IN FSP JAY CO DPW,218,,493,,711,,118,,199,,317,,42567
1807701 IN FSP JEFFERSON CO DPW,507,,1089,,1596,,266,,419,,685,,98999
1807901 IN FSP JENNINGS CO DPW,302,,639,,941,,143,,231,,374,,54363
1808101 IN FSP JOHNSON CO DPW,813,,1589,,2402,,396,,685,,1081,,158755
1808301 IN FSP KNOX CO DPW,1290,,1954,,3244,,589,,784,,1373,,209941
1808501 IN FSP KOSCIUSKO CO DPW,184,,704,,888,,113,,273,,386,,52651
1808701 IN FSP LAGRANGE CO DPW,102,,308,,410,,54,,114,,168,,24733
1808901 IN FSP LAKE CO DPW,26768,,21930,,48698,,10700,,9706,,20406,,3791301
1809101 IN FSP LA PORTE CO DPW,2122,,3599,,5721,,957,,1420,,2377,,391182
1809301 IN FSP LAWRENCE CO DPW,508,,1332,,1840,,278,,507,,785,,108616
1809501 IN FSP MADISON CO DPW,3091,,4598,,7689,,1448,,1757,,3205,,504151
1809701 IN FSP MARION CO DPW,25188,,30541,,55729,,10683,,11691,,22374,,4176610
1809901 IN FSP MARSHALL CO DPW,280,,791,,1071,,150,,293,,443,,64339
1810101 IN FSP MARTIN CO DPW,195,,308,,503,,97,,127,,224,,30199
1810301 IN FSP MIAMI CO DPW,546,,1221,,1767,,268,,460,,728,,109586
1810501 IN FSP MONROE COUNTY DPW,1375,,2738,,4113,,781,,1219,,2000,,269038
1810701 IN FSP MONTGOMERY COUNTY DFC,434,,968,,1402,,204,,373,,577,,87120
1810901 IN FSP MORGAN CO DPW,716,,1836,,2552,,366,,718,,1084,,160026
1811101 IN FSP NEWTON CO DPW,234,,448,,682,,96,,179,,275,,47633
1811301 IN FSP NOBLE CO DPW,219,,598,,817,,129,,241,,370,,45885
1811501 IN FSP OHIO CO DPW,49,,48,,97,,29,,25,,54,,5473
1811701 IN FSP ORANGE CO DPW,421,,927,,1348,,202,,362,,564,,76891
1811901 IN FSP OWEN CO DPW,357,,740,,1097,,154,,277,,431,,73643
1812101 IN FSP PARKE CO DPW,327,,555,,882,,134,,196,,330,,56288
1812301 IN FSP PERRY CO DPW,189,,453,,642,,115,,191,,306,,36649
1812501 IN FSP PIKE CO DPW,213,,404,,617,,113,,160,,273,,34035
1812701 IN FSP PORTER CO DPW,1030,,2085,,3115,,481,,888,,1369,,221067
1812901 IN FSP POSEY CO DPW,589,,682,,1271,,263,,275,,538,,81624
1813101 IN FSP PULASKI CO DFC,150,,410,,560,,79,,139,,218,,32255
1813301 IN FSP PUTNAM CO DPW,225,,691,,916,,120,,248,,368,,57337
1813501 IN FSP RANDOLPH CO DPW,485,,1128,,1613,,228,,448,,676,,100827
1813701 IN FSP RIPLEY CO DPW,214,,475,,689,,120,,183,,303,,39260
1813901 IN FSP RUSH CO DPW,171,,495,,666,,79,,186,,265,,43720
1814101 IN FSP ST JOSEPH CO DPW,7615,,9091,,16706,,3104,,3564,,6668,,1248016
1814301 IN FSP SCOTT CO DPW,719,,1197,,1916,,336,,422,,758,,122589
1814501 IN FSP SHELBY CO DPW,413,,940,,1353,,176,,370,,546,,88270
1814701 IN FSP SPENCER CO DPW,175,,472,,647,,96,,185,,281,,33804
1814901 IN FSP STARKE CO DPW,367,,948,,1315,,184,,344,,528,,80766
1815101 IN FSP STEUBEN CO DPW,221,,526,,747,,118,,230,,348,,45312
1815301 IN FSP SULLIVAN CO DPW,452,,1167,,1619,,215,,438,,653,,99801
1815501 IN FSP SWITZERLAND CO DPW,126,,269,,395,,65,,106,,171,,23047
1815701 IN FSP TIPPECANOE CO DPW,1546,,2870,,4416,,717,,1172,,1889,,308351
1815901 IN FSP TIPTON CO DPW,152,,337,,489,,79,,140,,219,,28177
1816101 IN FSP UNION CO DPW,95,,218,,313,,42,,70,,112,,17302
1816301 IN FSP VANDERBURGH CO DPW,6051,,7123,,13174,,2727,,3048,,5775,,887937
1816501 IN FSP VERMILLION CO DPW,161,,499,,660,,93,,189,,282,,35844
1816701 IN FSP VIGO CO DPW,2990,,5171,,8161,,1331,,1902,,3233,,519722
1816901 IN FSP WABASH CO DPW,272,,532,,804,,143,,229,,372,,47393
1817101 IN FSP WARREN CO DPW,59,,172,,231,,27,,56,,83,,11013
1817301 IN FSP WARRICK CO DPW,378,,1027,,1405,,180,,374,,554,,81538
1817501 IN FSP WASHINGTON CO DPW,445,,943,,1388,,231,,366,,597,,84025
1817701 IN FSP WAYNE CO DPW,1823,,3008,,4831,,898,,1210,,2108,,310145
1817901 IN FSP WELLS CO DPW,122,,315,,437,,70,,130,,200,,26739
1818101 IN FSP WHITE CO DPW,295,,660,,955,,130,,251,,381,,55946
1818301 IN FSP WHITLEY CO DPW,125,,382,,507,,63,,153,,216,,31610
1900101 IA FSP ADAIR CO DHS,142,,172,,314,,66,,73,,139,,19320
1900301 IA FSP ADAMS CO DHS,149,,138,,287,,62,,54,,116,,17480
1900501 IA FSP ALLAMAKEE CO DHS,237,,224,,461,,110,,95,,205,,27778
1900701 IA FSP APPANOOSE CO DHS,778,,548,,1326,,287,,264,,551,,80206
1900901 IA FSP AUDUBON CO DHS,86,,141,,227,,32,,49,,81,,13198
1901101 IA FSP BENTON CO DHS,424,,331,,755,,171,,138,,309,,44282
1901301 IA FSP BLACK HAWK CO DHS,6366,,3261,,9627,,2564,,1516,,4080,,610836
1901501 IA FSP BOONE CO DHS,513,,397,,910,,222,,160,,382,,56347
1901701 IA FSP BREMER CO DHS,227,,271,,498,,100,,109,,209,,29499
1901901 IA FSP BUCHANAN CO DHS,413,,369,,782,,172,,137,,309,,45982
1902101 IA FSP BUENA VISTA CO DHS,423,,379,,802,,161,,167,,328,,49950
1902301 IA FSP BUTLER CO DHS,229,,259,,488,,96,,109,,205,,27542
1902501 IA FSP CALHOUN CO DHS,194,,290,,484,,91,,114,,205,,27898
1902701 IA FSP CARROLL CO DHS,266,,405,,671,,120,,154,,274,,35942
1902901 IA FSP CASS CO DHS,268,,352,,620,,108,,145,,253,,34790
1903101 IA FSP CEDAR CO DHS,298,,284,,582,,113,,127,,240,,37314
1903301 IA FSP CERRO GORDO CO DHS,1067,,1185,,2252,,477,,541,,1018,,134455
1903501 IA FSP CHEROKEE CO DHS,134,,196,,330,,70,,93,,163,,17391
1903701 IA FSP CHICKASAW CO DHS,139,,179,,318,,65,,74,,139,,17448
1903901 IA FSP CLARKE CO DHS,316,,254,,570,,133,,100,,233,,35785
1904101 IA FSP CLAY CO DHS,315,,311,,626,,145,,150,,295,,36346
1904301 IA FSP CLAYTON CO DHS,159,,302,,461,,77,,107,,184,,24117
1904501 IA FSP CLINTON CO DHS,2012,,1266,,3278,,818,,590,,1408,,210381
1904701 IA FSP CRAWFORD CO DHS,384,,435,,819,,166,,168,,334,,49273
1904901 IA FSP DALLAS CO DHS,457,,589,,1046,,198,,227,,425,,69184
1905101 IA FSP DAVIS CO DHS,206,,150,,356,,90,,66,,156,,20494
1905301 IA FSP DECATUR CO DHS,355,,344,,699,,177,,153,,330,,38028
1905501 IA FSP DELAWARE CO DHS,367,,232,,599,,150,,85,,235,,31399
1905701 IA FSP DES MOINES CO DHS,1937,,1321,,3258,,737,,557,,1294,,216534
1905901 IA FSP DICKINSON CO DHS,210,,285,,495,,96,,121,,217,,30461
1906101 IA FSP DUBUQUE CO DHS,2008,,1355,,3363,,849,,579,,1428,,202143
1906301 IA FSP EMMET CO DHS,149,,247,,396,,60,,99,,159,,20702
1906501 IA FSP FAYETTE CO DHS,583,,515,,1098,,244,,221,,465,,65467
1906701 IA FSP FLOYD CO DHS,432,,463,,895,,177,,183,,360,,51833
1906901 IA FSP FRANKLIN CO DHS,174,,250,,424,,87,,103,,190,,25475
1907101 IA FSP FREMONT CO DHS,309,,272,,581,,127,,108,,235,,34023
1907301 IA FSP GREENE CO DHS,262,,242,,504,,100,,95,,195,,29252
1907501 IA FSP GRUNDY CO DHS,130,,119,,249,,45,,58,,103,,16240
1907701 IA FSP GUTHRIE CO DHS,155,,266,,421,,69,,112,,181,,24230
1907901 IA FSP HAMILTON CO DHS,256,,301,,557,,126,,130,,256,,34439
1908101 IA FSP HANCOCK CO DHS,124,,176,,300,,57,,70,,127,,17389
1908301 IA FSP HARDIN CO DHS,338,,398,,736,,137,,182,,319,,44425
1908501 IA FSP HARRISON CO DHS,369,,471,,840,,160,,161,,321,,47982
1908701 IA FSP HENRY CO DHS,429,,396,,825,,195,,181,,376,,51453
1908901 IA FSP HOWARD CO DHS,118,,211,,329,,58,,74,,132,,17669
1909101 IA FSP HUMBOLDT CO DHS,205,,160,,365,,84,,74,,158,,19909
1909301 IA FSP IDA CO DHS,106,,149,,255,,42,,54,,96,,14458
1909501 IA FSP IOWA CO DHS,186,,199,,385,,78,,75,,153,,23564
1909701 IA FSP JACKSON CO DHS,393,,409,,802,,188,,170,,358,,45692
1909901 IA FSP JASPER CO DHS,649,,604,,1253,,307,,252,,559,,82238
1910101 IA FSP JEFFERSON CO DHS,495,,425,,920,,215,,206,,421,,62748
1910301 IA FSP JOHNSON CO DHS,1464,,1106,,2570,,607,,557,,1164,,178765
1910501 IA FSP JONES CO DHS,360,,335,,695,,141,,137,,278,,43771
1910701 IA FSP KEOKUK CO DHS,401,,320,,721,,151,,129,,280,,37830
1910901 IA FSP KOSSUTH CO DHS,299,,293,,592,,113,,119,,232,,33174
1911102 IA FSP LEE CO DHS,1495,,1180,,2675,,593,,481,,1074,,170480
1911301 IA EBT LINN CO DHS,1415,,901,,2316,,530,,325,,855,,159449
1911301 IA FSP LINN CO DHS,2995,,2484,,5479,,1324,,1223,,2547,,354290
1911501 IA FSP LOUISA CO DHS,341,,323,,664,,128,,124,,252,,43533
1911701 IA FSP LUCAS CO DHS,366,,309,,675,,159,,123,,282,,41767
1911901 IA FSP LYON CO DHS,124,,152,,276,,56,,53,,109,,14945
1912101 IA FSP MADISON CO DHS,119,,198,,317,,58,,85,,143,,18060
1912301 IA FSP MAHASKA CO DHS,821,,456,,1277,,319,,229,,548,,83048
1912501 IA FSP MARION CO DHS,455,,487,,942,,211,,207,,418,,54431
1912701 IA FSP MARSHALL CO DHS,1300,,920,,2220,,508,,468,,976,,147926
1912901 IA FSP MILLS CO DHS,345,,351,,696,,120,,119,,239,,46619
1913101 IA FSP MITCHELL CO DHS,97,,97,,194,,47,,43,,90,,12307
1913301 IA FSP MONONA CO DHS,190,,338,,528,,105,,130,,235,,28988
1913501 IA FSP MONROE CO DHS,214,,309,,523,,111,,128,,239,,29542
1913701 IA FSP MONTGOMERY CO DHS,383,,346,,729,,151,,141,,292,,47785
1913901 IA FSP MUSCATINE CO DHS,1475,,1133,,2608,,571,,474,,1045,,180860
1914101 IA FSP O BRIEN CO DHS,204,,174,,378,,84,,73,,157,,20463
1914301 IA FSP OSCEOLA CO DHS,58,,83,,141,,26,,32,,58,,7434
1914501 IA FSP PAGE CO DHS,588,,487,,1075,,238,,221,,459,,59969
1914701 IA FSP PALO ALTO CO DHS,148,,154,,302,,93,,77,,170,,16790
1914901 IA FSP PLYMOUTH CO DHS,266,,242,,508,,130,,104,,234,,27067
1915101 IA FSP POCAHONTAS CO DHS,170,,166,,336,,74,,78,,152,,18946
1915301 IA FSP POLK CO DHS,10927,,6830,,17757,,4364,,3075,,7439,,1225117
1915501 IA FSP POTTAWATTAMIE CO DHS,3146,,2293,,5439,,1258,,883,,2141,,369500
1915701 IA FSP POWESHIEK CO DHS,372,,229,,601,,155,,109,,264,,39122
1915901 IA FSP RINGGOLD CO DHS,155,,217,,372,,64,,95,,159,,20296
1916101 IA FSP SAC CO DHS,205,,224,,429,,86,,87,,173,,23509
1916301 IA FSP SCOTT CO DHS,7359,,3769,,11128,,2809,,1620,,4429,,755633
1916501 IA FSP SHELBY CO DHS,195,,255,,450,,83,,95,,178,,25247
1916701 IA FSP SIOUX CO DHS,217,,312,,529,,90,,104,,194,,29435
1916901 IA FSP STORY CO DHS,910,,804,,1714,,405,,386,,791,,121340
1917101 IA FSP TAMA CO DHS,211,,307,,518,,92,,125,,217,,31392
1917301 IA FSP TAYLOR CO DHS,212,,214,,426,,75,,80,,155,,24051
1917501 IA FSP UNION CO DHS,362,,315,,677,,174,,128,,302,,38790
1917701 IA FSP VAN BUREN CO DHS,183,,192,,375,,75,,69,,144,,22975
1917901 IA FSP WAPELLO CO DHS,2241,,1373,,3614,,966,,658,,1624,,231879
1918101 IA FSP WARREN CO DHS,550,,361,,911,,225,,151,,376,,60617
1918301 IA FSP WASHINGTON CO DHS,372,,328,,700,,151,,142,,293,,42260
1918501 IA FSP WAYNE CO DHS,287,,173,,460,,117,,71,,188,,26593
1918701 IA FSP WEBSTER CO DHS,1461,,1127,,2588,,627,,501,,1128,,161367
1918901 IA FSP WINNEBAGO CO DHS,116,,224,,340,,66,,79,,145,,17699
1919101 IA FSP WINNESHIEK CO DHS,216,,188,,404,,108,,79,,187,,21932
1919301 IA FSP WOODBURY CO DHS,2850,,2178,,5028,,1149,,879,,2028,,330112
1919501 IA FSP WORTH CO DHS,82,,100,,182,,45,,43,,88,,11070
1919701 IA FSP WRIGHT CO DHS,257,,271,,528,,110,,103,,213,,30825
2000101 KS EBT ALLEN,364,,552,,916,,200,,211,,411,,46469
2000301 KS EBT ANDERSON,146,,227,,373,,68,,82,,150,,19457
2000501 KS EBT ATCHISON,460,,620,,1080,,236,,255,,491,,58990
2000701 KS EBT BARBER,77,,145,,222,,45,,62,,107,,11629
2000901 KS EBT BARTON,517,,988,,1505,,280,,410,,690,,77144
2001101 KS EBT BOURBON,547,,743,,1290,,266,,299,,565,,67254
2001301 KS EBT BROWN,293,,401,,694,,142,,149,,291,,34708
2001501 KS EBT BUTLER,869,,1130,,1999,,426,,434,,860,,115097
2001701 KS EBT CHASE,32,,113,,145,,21,,49,,70,,8020
2001901 KS EBT CHAUTAUQUA,136,,234,,370,,71,,101,,172,,17674
2002101 KS EBT CHEROKEE,986,,1290,,2276,,469,,460,,929,,126204
2002301 KS EBT CHEYENNE,25,,46,,71,,12,,19,,31,,4091
2002501 KS EBT CLARK,15,,62,,77,,9,,21,,30,,3853
2002701 KS EBT CLAY,116,,230,,346,,67,,88,,155,,16338
2002901 KS EBT CLOUD,133,,287,,420,,74,,110,,184,,22686
2003101 KS EBT COFFEY,163,,259,,422,,79,,98,,177,,20082
2003301 KS EBT COMANCHE,3,,56,,59,,3,,20,,23,,2265
2003501 KS EBT COWLEY,933,,1430,,2363,,499,,582,,1081,,125851
2003701 KS EBT CRAWFORD,1134,,1742,,2876,,582,,672,,1254,,154742
2003901 KS EBT DECATUR,20,,49,,69,,13,,21,,34,,4044
2004101 KS EBT DICKINSON,215,,417,,632,,122,,162,,284,,32667
2004301 KS EBT DONIPHAN,225,,308,,533,,106,,129,,235,,27711
