NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:09 PM,,,,,
Jan 1998,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1806101 IN FSP HARRISON CO DPW,576,,1223,,1799,,268,,439,,707,,115239
1806301 IN FSP HENDRICKS CO DPW,317,,1094,,1411,,176,,439,,615,,93604
1806501 IN FSP HENRY CO DPW,970,,1875,,2845,,463,,746,,1209,,182930
1806701 IN FSP HOWARD CO DPW,1813,,2608,,4421,,824,,1034,,1858,,294693
1806901 IN FSP HUNTINGTON CO DPW,271,,807,,1078,,143,,290,,433,,66895
1807101 IN FSP JACKSON CO DPW,560,,1090,,1650,,268,,419,,687,,97594
1807301 IN FSP JASPER CO DPW,354,,693,,1047,,167,,275,,442,,70425
1807501 IN FSP JAY CO DPW,193,,644,,837,,113,,249,,362,,50106
1807701 IN FSP JEFFERSON CO DPW,564,,1171,,1735,,284,,438,,722,,109440
1807901 IN FSP JENNINGS CO DPW,294,,732,,1026,,140,,249,,389,,59492
1808101 IN FSP JOHNSON CO DPW,836,,1607,,2443,,399,,675,,1074,,159110
1808301 IN FSP KNOX CO DPW,1351,,1902,,3253,,609,,766,,1375,,216379
1808501 IN FSP KOSCIUSKO CO DPW,259,,790,,1049,,142,,292,,434,,61799
1808701 IN FSP LAGRANGE CO DPW,108,,421,,529,,57,,154,,211,,33138
1808901 IN FSP LAKE CO DPW,27996,,23924,,51920,,11036,,10717,,21753,,4081326
1809101 IN FSP LA PORTE CO DPW,2230,,3811,,6041,,988,,1519,,2507,,425672
1809301 IN FSP LAWRENCE CO DPW,520,,1559,,2079,,282,,575,,857,,127745
1809501 IN FSP MADISON CO DPW,3247,,4750,,7997,,1502,,1821,,3323,,533933
1809701 IN FSP MARION CO DPW,27277,,32522,,59799,,11208,,12431,,23639,,4526799
1809901 IN FSP MARSHALL CO DPW,232,,753,,985,,132,,288,,420,,60149
1810101 IN FSP MARTIN CO DPW,173,,448,,621,,94,,173,,267,,39322
1810301 IN FSP MIAMI CO DPW,635,,1295,,1930,,290,,484,,774,,122415
1810501 IN FSP MONROE COUNTY DPW,1414,,2729,,4143,,779,,1227,,2006,,276259
1810701 IN FSP MONTGOMERY COUNTY DFC,469,,947,,1416,,210,,354,,564,,95277
1810901 IN FSP MORGAN CO DPW,754,,1777,,2531,,368,,689,,1057,,162595
1811101 IN FSP NEWTON CO DPW,263,,481,,744,,103,,177,,280,,50887
1811301 IN FSP NOBLE CO DPW,200,,579,,779,,124,,229,,353,,46256
1811501 IN FSP OHIO CO DPW,37,,55,,92,,26,,26,,52,,4897
1811701 IN FSP ORANGE CO DPW,458,,977,,1435,,215,,369,,584,,83642
1811901 IN FSP OWEN CO DPW,342,,823,,1165,,160,,297,,457,,79471
1812101 IN FSP PARKE CO DPW,332,,654,,986,,132,,232,,364,,63089
1812301 IN FSP PERRY CO DPW,219,,455,,674,,121,,191,,312,,38922
1812501 IN FSP PIKE CO DPW,242,,429,,671,,122,,178,,300,,36709
1812701 IN FSP PORTER CO DPW,1145,,2356,,3501,,528,,993,,1521,,245489
1812901 IN FSP POSEY CO DPW,596,,724,,1320,,268,,298,,566,,87124
1813101 IN FSP PULASKI CO DFC,179,,433,,612,,83,,144,,227,,35705
1813301 IN FSP PUTNAM CO DPW,281,,709,,990,,134,,264,,398,,60316
1813501 IN FSP RANDOLPH CO DPW,536,,1231,,1767,,243,,478,,721,,111087
1813701 IN FSP RIPLEY CO DPW,178,,546,,724,,101,,192,,293,,41565
1813901 IN FSP RUSH CO DPW,168,,441,,609,,79,,167,,246,,35725
1814101 IN FSP ST JOSEPH CO DPW,7979,,9576,,17555,,3200,,3785,,6985,,1329642
1814301 IN FSP SCOTT CO DPW,815,,1287,,2102,,366,,454,,820,,135628
1814501 IN FSP SHELBY CO DPW,361,,983,,1344,,159,,382,,541,,85791
1814701 IN FSP SPENCER CO DPW,207,,582,,789,,104,,208,,312,,44194
1814901 IN FSP STARKE CO DPW,388,,1028,,1416,,178,,356,,534,,90160
1815101 IN FSP STEUBEN CO DPW,283,,695,,978,,145,,270,,415,,64670
1815301 IN FSP SULLIVAN CO DPW,480,,1162,,1642,,215,,443,,658,,101708
1815501 IN FSP SWITZERLAND CO DPW,112,,321,,433,,58,,112,,170,,25358
1815701 IN FSP TIPPECANOE CO DPW,1655,,2951,,4606,,733,,1207,,1940,,316115
1815901 IN FSP TIPTON CO DPW,143,,312,,455,,76,,123,,199,,24964
1816101 IN FSP UNION CO DPW,123,,230,,353,,51,,81,,132,,20449
1816301 IN FSP VANDERBURGH CO DPW,6153,,7146,,13299,,2745,,3057,,5802,,910782
1816501 IN FSP VERMILLION CO DPW,216,,528,,744,,106,,205,,311,,42901
1816701 IN FSP VIGO CO DPW,3117,,5621,,8738,,1350,,2057,,3407,,568774
1816901 IN FSP WABASH CO DPW,285,,691,,976,,153,,289,,442,,64507
1817101 IN FSP WARREN CO DPW,50,,165,,215,,24,,54,,78,,10703
1817301 IN FSP WARRICK CO DPW,445,,1139,,1584,,197,,393,,590,,94983
1817501 IN FSP WASHINGTON CO DPW,504,,1095,,1599,,245,,397,,642,,94306
1817701 IN FSP WAYNE CO DPW,1942,,3196,,5138,,935,,1282,,2217,,337034
1817901 IN FSP WELLS CO DPW,145,,348,,493,,77,,137,,214,,29899
1818101 IN FSP WHITE CO DPW,337,,700,,1037,,136,,264,,400,,62659
1818301 IN FSP WHITLEY CO DPW,102,,373,,475,,55,,157,,212,,28979
1900101 IA FSP ADAIR CO DHS,142,,192,,334,,65,,84,,149,,21463
1900301 IA FSP ADAMS CO DHS,134,,168,,302,,54,,61,,115,,16360
1900501 IA FSP ALLAMAKEE CO DHS,253,,243,,496,,106,,95,,201,,29263
1900701 IA FSP APPANOOSE CO DHS,868,,698,,1566,,320,,346,,666,,96485
1900901 IA FSP AUDUBON CO DHS,105,,130,,235,,38,,49,,87,,14494
1901101 IA FSP BENTON CO DHS,475,,484,,959,,185,,176,,361,,57396
1901301 IA FSP BLACK HAWK CO DHS,6653,,3732,,10385,,2653,,1714,,4367,,661067
1901501 IA FSP BOONE CO DHS,597,,442,,1039,,250,,182,,432,,70236
1901701 IA FSP BREMER CO DHS,260,,293,,553,,112,,121,,233,,33483
1901901 IA FSP BUCHANAN CO DHS,424,,466,,890,,177,,160,,337,,53031
1902101 IA FSP BUENA VISTA CO DHS,408,,376,,784,,164,,151,,315,,49414
1902301 IA FSP BUTLER CO DHS,253,,284,,537,,105,,113,,218,,30583
1902501 IA FSP CALHOUN CO DHS,196,,271,,467,,91,,109,,200,,26992
1902701 IA FSP CARROLL CO DHS,308,,443,,751,,131,,167,,298,,42443
1902901 IA FSP CASS CO DHS,285,,380,,665,,117,,147,,264,,36736
1903101 IA FSP CEDAR CO DHS,366,,299,,665,,142,,132,,274,,44451
1903301 IA FSP CERRO GORDO CO DHS,1138,,1317,,2455,,506,,587,,1093,,154042
1903501 IA FSP CHEROKEE CO DHS,196,,244,,440,,88,,112,,200,,26369
1903701 IA FSP CHICKASAW CO DHS,130,,210,,340,,64,,80,,144,,19893
1903901 IA FSP CLARKE CO DHS,338,,302,,640,,144,,109,,253,,40115
1904101 IA FSP CLAY CO DHS,326,,310,,636,,146,,150,,296,,38628
1904301 IA FSP CLAYTON CO DHS,185,,295,,480,,84,,104,,188,,28090
1904501 IA FSP CLINTON CO DHS,2222,,1412,,3634,,902,,619,,1521,,234892
1904701 IA FSP CRAWFORD CO DHS,403,,516,,919,,169,,184,,353,,57442
1904901 IA FSP DALLAS CO DHS,485,,520,,1005,,204,,217,,421,,67434
1905101 IA FSP DAVIS CO DHS,212,,167,,379,,93,,62,,155,,22060
1905301 IA FSP DECATUR CO DHS,423,,354,,777,,199,,180,,379,,46987
1905501 IA FSP DELAWARE CO DHS,358,,250,,608,,155,,93,,248,,34200
1905701 IA FSP DES MOINES CO DHS,1899,,1478,,3377,,741,,633,,1374,,227815
1905901 IA FSP DICKINSON CO DHS,228,,305,,533,,104,,128,,232,,34480
1906101 IA FSP DUBUQUE CO DHS,2048,,1500,,3548,,868,,612,,1480,,222629
1906301 IA FSP EMMET CO DHS,168,,345,,513,,63,,143,,206,,30139
1906501 IA FSP FAYETTE CO DHS,654,,505,,1159,,262,,224,,486,,71081
1906701 IA FSP FLOYD CO DHS,468,,482,,950,,180,,180,,360,,56738
1906901 IA FSP FRANKLIN CO DHS,201,,261,,462,,97,,111,,208,,25387
1907101 IA FSP FREMONT CO DHS,283,,297,,580,,113,,113,,226,,33932
1907301 IA FSP GREENE CO DHS,302,,183,,485,,110,,86,,196,,28522
1907501 IA FSP GRUNDY CO DHS,153,,131,,284,,55,,63,,118,,17791
1907701 IA FSP GUTHRIE CO DHS,221,,329,,550,,80,,128,,208,,32788
1907901 IA FSP HAMILTON CO DHS,306,,320,,626,,149,,132,,281,,38568
1908101 IA FSP HANCOCK CO DHS,147,,244,,391,,59,,89,,148,,22116
1908301 IA FSP HARDIN CO DHS,397,,412,,809,,170,,179,,349,,47740
1908501 IA FSP HARRISON CO DHS,355,,532,,887,,163,,180,,343,,52286
1908701 IA FSP HENRY CO DHS,458,,515,,973,,202,,216,,418,,62422
1908901 IA FSP HOWARD CO DHS,132,,192,,324,,61,,71,,132,,18611
1909101 IA FSP HUMBOLDT CO DHS,213,,147,,360,,91,,72,,163,,20947
1909301 IA FSP IDA CO DHS,122,,180,,302,,51,,57,,108,,18684
1909501 IA FSP IOWA CO DHS,128,,268,,396,,58,,99,,157,,24574
1909701 IA FSP JACKSON CO DHS,467,,476,,943,,206,,190,,396,,57723
1909901 IA FSP JASPER CO DHS,659,,584,,1243,,303,,246,,549,,80815
1910101 IA FSP JEFFERSON CO DHS,506,,390,,896,,221,,202,,423,,61472
1910301 IA FSP JOHNSON CO DHS,1604,,1142,,2746,,654,,581,,1235,,192238
1910501 IA FSP JONES CO DHS,396,,414,,810,,151,,157,,308,,50104
1910701 IA FSP KEOKUK CO DHS,457,,396,,853,,163,,165,,328,,49063
1910901 IA FSP KOSSUTH CO DHS,360,,275,,635,,137,,115,,252,,36178
1911102 IA FSP LEE CO DHS,1604,,1188,,2792,,641,,490,,1131,,183559
1911301 IA EBT LINN CO DHS,1143,,824,,1967,,538,,315,,853,,160110
1911301 IA FSP LINN CO DHS,3224,,2788,,6012,,1366,,1358,,2724,,397724
1911501 IA FSP LOUISA CO DHS,378,,370,,748,,142,,137,,279,,51842
1911701 IA FSP LUCAS CO DHS,427,,306,,733,,173,,127,,300,,44315
1911901 IA FSP LYON CO DHS,114,,161,,275,,54,,55,,109,,16429
1912101 IA FSP MADISON CO DHS,158,,244,,402,,67,,96,,163,,25416
1912301 IA FSP MAHASKA CO DHS,854,,604,,1458,,344,,283,,627,,95917
1912501 IA FSP MARION CO DHS,559,,581,,1140,,235,,245,,480,,69323
1912701 IA FSP MARSHALL CO DHS,1386,,1156,,2542,,532,,553,,1085,,174671
1912901 IA FSP MILLS CO DHS,445,,354,,799,,149,,121,,270,,53971
1913101 IA FSP MITCHELL CO DHS,96,,129,,225,,46,,59,,105,,13391
1913301 IA FSP MONONA CO DHS,193,,347,,540,,104,,134,,238,,30589
1913501 IA FSP MONROE CO DHS,239,,351,,590,,113,,138,,251,,32193
1913701 IA FSP MONTGOMERY CO DHS,449,,399,,848,,176,,159,,335,,54320
1913901 IA FSP MUSCATINE CO DHS,1794,,1102,,2896,,667,,453,,1120,,195732
1914101 IA FSP O BRIEN CO DHS,211,,191,,402,,85,,85,,170,,22192
1914301 IA FSP OSCEOLA CO DHS,81,,92,,173,,36,,41,,77,,10687
1914501 IA FSP PAGE CO DHS,588,,544,,1132,,239,,245,,484,,67893
1914701 IA FSP PALO ALTO CO DHS,173,,162,,335,,108,,74,,182,,16754
1914901 IA FSP PLYMOUTH CO DHS,278,,303,,581,,136,,113,,249,,31672
1915101 IA FSP POCAHONTAS CO DHS,175,,177,,352,,76,,77,,153,,18742
1915301 IA FSP POLK CO DHS,12025,,7229,,19254,,4745,,3309,,8054,,1379375
1915501 IA FSP POTTAWATTAMIE CO DHS,3343,,2629,,5972,,1324,,1021,,2345,,418003
1915701 IA FSP POWESHIEK CO DHS,398,,308,,706,,161,,131,,292,,45397
1915901 IA FSP RINGGOLD CO DHS,158,,278,,436,,62,,114,,176,,26415
1916101 IA FSP SAC CO DHS,196,,318,,514,,83,,122,,205,,30300
1916301 IA FSP SCOTT CO DHS,7799,,4015,,11814,,2960,,1730,,4690,,817341
1916501 IA FSP SHELBY CO DHS,215,,295,,510,,93,,96,,189,,30499
1916701 IA FSP SIOUX CO DHS,171,,349,,520,,83,,111,,194,,28988
1916901 IA FSP STORY CO DHS,1004,,830,,1834,,432,,395,,827,,130836
1917101 IA FSP TAMA CO DHS,254,,301,,555,,106,,126,,232,,34518
1917301 IA FSP TAYLOR CO DHS,236,,204,,440,,81,,77,,158,,25745
1917501 IA FSP UNION CO DHS,370,,423,,793,,173,,163,,336,,47690
1917701 IA FSP VAN BUREN CO DHS,210,,227,,437,,83,,84,,167,,24433
1917901 IA FSP WAPELLO CO DHS,2415,,1446,,3861,,1004,,680,,1684,,245717
1918101 IA FSP WARREN CO DHS,652,,429,,1081,,260,,175,,435,,74177
1918301 IA FSP WASHINGTON CO DHS,412,,346,,758,,164,,149,,313,,47249
1918501 IA FSP WAYNE CO DHS,279,,205,,484,,116,,85,,201,,27966
1918701 IA FSP WEBSTER CO DHS,1652,,1169,,2821,,692,,541,,1233,,180881
1918901 IA FSP WINNEBAGO CO DHS,164,,228,,392,,82,,83,,165,,23393
1919101 IA FSP WINNESHIEK CO DHS,243,,254,,497,,119,,100,,219,,26362
1919301 IA FSP WOODBURY CO DHS,2700,,2389,,5089,,1149,,945,,2094,,339677
1919501 IA FSP WORTH CO DHS,106,,119,,225,,51,,52,,103,,13674
1919701 IA FSP WRIGHT CO DHS,278,,254,,532,,116,,104,,220,,30542
2000101 KS EBT ALLEN,388,,615,,1003,,201,,236,,437,,51367
2000301 KS EBT ANDERSON,138,,220,,358,,64,,79,,143,,18043
2000501 KS EBT ATCHISON,548,,674,,1222,,266,,274,,540,,72446
2000701 KS EBT BARBER,84,,134,,218,,51,,61,,112,,10095
2000901 KS EBT BARTON,594,,884,,1478,,295,,401,,696,,76722
2001101 KS EBT BOURBON,659,,782,,1441,,300,,304,,604,,78630
2001301 KS EBT BROWN,357,,481,,838,,164,,175,,339,,45454
2001501 KS EBT BUTLER,972,,1215,,2187,,471,,484,,955,,129629
2001701 KS EBT CHASE,67,,148,,215,,32,,58,,90,,11840
2001901 KS EBT CHAUTAUQUA,168,,264,,432,,75,,107,,182,,21367
2002101 KS EBT CHEROKEE,1011,,1343,,2354,,477,,470,,947,,137772
2002301 KS EBT CHEYENNE,12,,60,,72,,8,,21,,29,,3910
2002501 KS EBT CLARK,23,,62,,85,,10,,22,,32,,4642
2002701 KS EBT CLAY,149,,254,,403,,76,,103,,179,,20562
2002901 KS EBT CLOUD,136,,322,,458,,81,,112,,193,,23725
2003101 KS EBT COFFEY,189,,230,,419,,87,,93,,180,,23096
2003301 KS EBT COMANCHE,6,,41,,47,,4,,18,,22,,2726
2003501 KS EBT COWLEY,935,,1449,,2384,,507,,611,,1118,,136777
2003701 KS EBT CRAWFORD,1239,,1727,,2966,,620,,671,,1291,,171442
2003901 KS EBT DECATUR,33,,50,,83,,17,,24,,41,,3972
2004101 KS EBT DICKINSON,226,,361,,587,,125,,150,,275,,32102
2004301 KS EBT DONIPHAN,233,,331,,564,,109,,144,,253,,30789
2004501 KS EBT DOUGLAS,1578,,1692,,3270,,758,,728,,1486,,198422
2004701 KS EBT EDWARDS,62,,106,,168,,29,,35,,64,,9315
2004901 KS EBT ELK,116,,168,,284,,48,,58,,106,,15939
2005101 KS EBT ELLIS,366,,701,,1067,,230,,310,,540,,56604
2005301 KS EBT ELLSWORTH,45,,139,,184,,28,,47,,75,,11067
2005501 KS EBT FINNEY,470,,679,,1149,,225,,252,,477,,61143
2005701 KS EBT FORD,514,,790,,1304,,229,,318,,547,,73113
2005901 KS EBT FRANKLIN,655,,786,,1441,,310,,303,,613,,80435
2006101 KS EBT GEARY,624,,1134,,1758,,308,,451,,759,,101079
2006301 KS EBT GOVE,12,,44,,56,,7,,16,,23,,2468
2006501 KS EBT GRAHAM,38,,48,,86,,27,,25,,52,,4018
2006701 KS EBT GRANT,103,,171,,274,,40,,59,,99,,15020
2006901 KS EBT GRAY,38,,77,,115,,20,,28,,48,,5254
2007101 KS EBT GREELEY,4,,31,,35,,2,,13,,15,,1904
2007301 KS EBT GREENWOOD,298,,400,,698,,137,,149,,286,,38448
2007501 KS EBT HAMILTON,35,,55,,90,,17,,21,,38,,5137
2007701 KS EBT HARPER,126,,236,,362,,62,,87,,149,,18013
2007901 KS EBT HARVEY,544,,719,,1263,,281,,307,,588,,73472
2008101 KS EBT HASKELL,29,,67,,96,,18,,20,,38,,5839
2008301 KS EBT HODGEMAN,7,,28,,35,,6,,14,,20,,2057
2008501 KS EBT JACKSON,196,,385,,581,,97,,141,,238,,33833
2008701 KS EBT JEFFERSON,232,,348,,580,,115,,128,,243,,32580
2008901 KS EBT JEWELL,49,,73,,122,,25,,33,,58,,4946
2009101 KS EBT JOHNSON,1836,,1904,,3740,,1006,,913,,1919,,214994
2009301 KS EBT KEARNY,79,,86,,165,,31,,33,,64,,9475
2009501 KS EBT KINGMAN,87,,244,,331,,46,,99,,145,,17712
2009701 KS EBT KIOWA,48,,79,,127,,28,,34,,62,,7278
2009901 KS EBT LABETTE,856,,1019,,1875,,421,,427,,848,,99355
2010101 KS EBT LANE,15,,43,,58,,10,,16,,26,,3691
2010301 KS EBT LEAVENWORTH,1186,,1545,,2731,,544,,629,,1173,,163244
2010501 KS EBT LINCOLN,41,,36,,77,,24,,21,,45,,4456
2010701 KS EBT LINN,205,,275,,480,,102,,102,,204,,26874
2010901 KS EBT LOGAN,45,,50,,95,,21,,19,,40,,5526
2011101 KS EBT LYON,779,,1272,,2051,,366,,489,,855,,121758
2011301 KS EBT MCPHERSON,150,,202,,352,,75,,77,,152,,19378
2011501 KS EBT MARION,180,,237,,417,,110,,95,,205,,21697
2011701 KS EBT MARSHALL,273,,496,,769,,144,,194,,338,,40236
2011901 KS EBT MEADE,21,,22,,43,,15,,13,,28,,1854
2012101 KS EBT MIAMI,370,,514,,884,,190,,222,,412,,47255
2012301 KS EBT MITCHELL,40,,113,,153,,29,,44,,73,,6760
2012501 KS EBT MONTGOMERY,1420,,1362,,2782,,730,,593,,1323,,153347
2012701 KS EBT MORRIS,89,,165,,254,,51,,69,,120,,12949
2012901 KS EBT MORTON,32,,76,,108,,19,,21,,40,,5817
2013101 KS EBT NEMAHA,105,,147,,252,,55,,60,,115,,12579
2013301 KS EBT NEOSHO,459,,756,,1215,,240,,289,,529,,64422
2013501 KS EBT NESS,25,,37,,62,,21,,18,,39,,2819
2013701 KS EBT NORTON,68,,116,,184,,34,,50,,84,,9629
2013901 KS EBT OSAGE,338,,434,,772,,155,,167,,322,,45425
2014101 KS EBT OSBORNE,76,,81,,157,,33,,38,,71,,8026
2014301 KS EBT OTTAWA,56,,99,,155,,33,,40,,73,,8372
2014501 KS EBT PAWNEE,137,,258,,395,,62,,98,,160,,20637
2014701 KS EBT PHILLIPS,89,,163,,252,,43,,62,,105,,14001
2014901 KS EBT POTTAWATOMIE,179,,376,,555,,84,,130,,214,,29397
2015101 KS EBT PRATT,158,,303,,461,,79,,123,,202,,23634
2015301 KS EBT RAWLINS,27,,56,,83,,20,,27,,47,,3714
2015501 KS EBT RENO,1585,,2116,,3701,,791,,895,,1686,,219759
2015701 KS EBT REPUBLIC,46,,205,,251,,25,,62,,87,,12128
2015901 KS EBT RICE,216,,238,,454,,101,,100,,201,,25454
2016101 KS EBT RILEY,532,,750,,1282,,279,,306,,585,,71018
2016301 KS EBT ROOKS,80,,144,,224,,44,,52,,96,,11140
2016501 KS EBT RUSH,59,,105,,164,,33,,40,,73,,7371
2016701 KS EBT RUSSELL,146,,238,,384,,79,,100,,179,,20805
2016901 KS EBT SALINE,991,,1459,,2450,,536,,620,,1156,,135442
2017101 KS EBT SCOTT,31,,69,,100,,19,,32,,51,,6129
2017301 KS EBT Sedgwick County,15066,,12905,,27971,,6870,,5520,,12390,,1822488
2017501 KS EBT SEWARD,423,,581,,1004,,215,,224,,439,,55348
2017701 KS EBT SHAWNEE,5385,,4452,,9837,,2579,,1923,,4502,,595387
2017901 KS EBT SHERIDAN,16,,35,,51,,11,,18,,29,,2473
2018101 KS EBT SHERMAN,122,,209,,331,,51,,72,,123,,19681
2018301 KS EBT SMITH,73,,94,,167,,30,,35,,65,,10262
2018501 KS EBT STAFFORD,91,,203,,294,,46,,72,,118,,16192
2018701 KS EBT STANTON,9,,31,,40,,5,,15,,20,,1921
2018901 KS EBT STEVENS,50,,72,,122,,26,,25,,51,,8389
2019101 KS EBT SUMNER,326,,488,,814,,159,,191,,350,,43852
2019301 KS EBT THOMAS,79,,177,,256,,32,,68,,100,,15269
2019501 KS EBT TREGO,41,,65,,106,,21,,26,,47,,4353
2019701 KS EBT WABAUNSEE,34,,65,,99,,22,,22,,44,,4928
2019901 KS EBT WALLACE,12,,55,,67,,7,,15,,22,,3647
2020101 KS EBT WASHINGTON,91,,128,,219,,46,,43,,89,,10130
2020301 KS EBT WICHITA,41,,69,,110,,19,,26,,45,,5975
2020501 KS EBT WILSON,231,,389,,620,,122,,143,,265,,33103
2020701 KS EBT WOODSON,82,,171,,253,,52,,60,,112,,13035
2020901 KS EBT WyandotteCounty,7358,,6902,,14260,,3201,,2654,,5855,,883611
2100101 KY FSP ADAIR,155,,1910,,2065,,56,,758,,814,,120981
2100301 KY FSP ALLEN,72,,1039,,1111,,23,,425,,448,,64073
2100501 KY FSP ANDERSON,62,,491,,553,,23,,212,,235,,39063
2100701 KY FSP BALLARD,67,,652,,719,,24,,277,,301,,43333
2100901 KY FSP BARREN,321,,2759,,3080,,117,,1172,,1289,,192952
2101101 KY FSP BATH,209,,1851,,2060,,71,,719,,790,,129767
2101301 KY FSP BELL,990,,5903,,6893,,358,,2277,,2635,,459196
2101501 KY FSP BOONE,322,,2115,,2437,,119,,896,,1015,,168669
2101701 KY FSP BOURBON,163,,1263,,1426,,59,,503,,562,,93452
2101901 KY FSP BOYD,1081,,5351,,6432,,401,,2217,,2618,,470893
2102101 KY FSP BOYLE,168,,1454,,1622,,60,,645,,705,,106466
2102301 KY FSP BRACKEN,88,,607,,695,,30,,243,,273,,46930
2102501 KY FSP BREATHITT,688,,4427,,5115,,241,,1852,,2093,,316067
2102701 KY FSP BRECKINRIDGE,175,,2036,,2211,,62,,825,,887,,139379
2102901 KY FSP BULLITT,458,,3011,,3469,,169,,1135,,1304,,251625
2103101 KY FSP BUTLER,137,,1474,,1611,,53,,578,,631,,99042
2103301 KY FSP CALDWELL,157,,1172,,1329,,51,,507,,558,,84726
2103501 KY FSP CALLOWAY,331,,1624,,1955,,133,,714,,847,,139157
2103701 KY FSP CAMPBELL,1108,,4048,,5156,,379,,1535,,1914,,387131
2103901 KY FSP CARLISLE,37,,346,,383,,13,,152,,165,,22797
2104101 KY FSP CARROLL,98,,978,,1076,,36,,402,,438,,73528
2104301 KY FSP CARTER,458,,4460,,4918,,153,,1574,,1727,,322092
2104501 KY FSP CASEY,132,,1857,,1989,,50,,783,,833,,121469
2104701 KY FSP CHRISTIAN,1189,,6115,,7304,,399,,2346,,2745,,487840
2104901 KY FSP CLARK,327,,2372,,2699,,122,,1033,,1155,,178880
2105101 KY FSP CLAY,428,,7614,,8042,,153,,2884,,3037,,484832
2105301 KY FSP CLINTON,173,,2030,,2203,,71,,854,,925,,133711
2105501 KY FSP CRITTENDEN,147,,896,,1043,,47,,384,,431,,58834
2105701 KY FSP CUMBERLAND,124,,1287,,1411,,47,,571,,618,,81152
2105901 KY FSP DAVIESS,1695,,6137,,7832,,635,,2647,,3282,,539132
2106101 KY FSP EDMONSON,115,,1439,,1554,,40,,603,,643,,92488
2106301 KY FSP ELLIOTT,285,,1606,,1891,,85,,631,,716,,119727
2106501 KY FSP ESTILL,274,,2875,,3149,,107,,1125,,1232,,212858
2106703 KY FSP FAYETTE,2763,,8239,,11002,,1004,,3054,,4058,,854307
2106901 KY FSP FLEMING,220,,1479,,1699,,75,,562,,637,,106320
2107101 KY FSP FLOYD,1902,,8896,,10798,,645,,3487,,4132,,744446
2107301 KY FSP FRANKLIN,406,,2147,,2553,,159,,961,,1120,,188862
2107501 KY FSP FULTON,303,,1236,,1539,,112,,593,,705,,95780
2107701 KY FSP GALLATIN,74,,620,,694,,26,,244,,270,,48669
2107901 KY FSP GARRARD,190,,1119,,1309,,68,,433,,501,,87248
2108101 KY FSP GRANT,144,,1453,,1597,,50,,560,,610,,108494
2108301 KY FSP GRAVES,367,,2494,,2861,,127,,1107,,1234,,175925
2108501 KY FSP GRAYSON,212,,2597,,2809,,73,,1098,,1171,,175334
2108701 KY FSP GREEN,108,,1075,,1183,,40,,467,,507,,73433
2108901 KY FSP GREENUP,421,,3542,,3963,,158,,1307,,1465,,273591
2109101 KY FSP HANCOCK,90,,498,,588,,33,,204,,237,,40235
2109301 KY FSP HARDIN,998,,4595,,5593,,352,,1762,,2114,,374424
2109501 KY FSP HARLAN,1331,,8221,,9552,,473,,3161,,3634,,658113
2109701 KY FSP HARRISON,171,,1106,,1277,,56,,451,,507,,82776
2109901 KY FSP HART,259,,2363,,2622,,94,,947,,1041,,169584
2110101 KY FSP HENDERSON,683,,3253,,3936,,258,,1426,,1684,,273447
2110301 KY FSP HENRY,83,,1257,,1340,,37,,520,,557,,83526
2110501 KY FSP HICKMAN,84,,389,,473,,30,,177,,207,,28796
2110701 KY FSP HOPKINS,705,,4580,,5285,,252,,1832,,2084,,362736
2110901 KY FSP JACKSON,335,,3255,,3590,,110,,1249,,1359,,226555
2111103 KY FSP JEFFERSON,13544,,36545,,50089,,4639,,14043,,18682,,3794430
2111301 KY FSP JESSAMINE,309,,1958,,2267,,114,,801,,915,,164905
2111501 KY FSP JOHNSON,667,,5158,,5825,,238,,1993,,2231,,399250
2111703 KY FSP KENTON,1843,,6807,,8650,,637,,2666,,3303,,665520
2111901 KY FSP KNOTT,770,,4621,,5391,,258,,1804,,2062,,356663
2112101 KY FSP KNOX,1177,,8366,,9543,,419,,3391,,3810,,644343
2112301 KY FSP LARUE,160,,1150,,1310,,51,,489,,540,,87441
2112501 KY FSP LAUREL,885,,7147,,8032,,315,,2726,,3041,,532908
2112701 KY FSP LAWRENCE,431,,3546,,3977,,180,,1352,,1532,,264684
2112901 KY FSP LEE,205,,2188,,2393,,76,,934,,1010,,154434
2113101 KY FSP LESLIE,463,,3364,,3827,,175,,1483,,1658,,267870
2113301 KY FSP LETCHER,725,,5853,,6578,,251,,2297,,2548,,451608
2113501 KY FSP LEWIS,199,,2582,,2781,,66,,874,,940,,189965
2113701 KY FSP LINCOLN,216,,2354,,2570,,77,,920,,997,,160453
2113901 KY FSP LIVINGSTON,68,,787,,855,,28,,325,,353,,52411
2114101 KY FSP LOGAN,256,,1922,,2178,,93,,843,,936,,142163
2114301 KY FSP LYON,75,,430,,505,,30,,195,,225,,34504
2114501 KY FSP MCCRACKEN,1338,,5301,,6639,,488,,2504,,2992,,472873
2114701 KY FSP MCCREARY,649,,4896,,5545,,217,,1879,,2096,,352426
