NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:08 PM,,,,,
Jul 1999,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1905701 IA FSP DES MOINES CO DHS,1502,,1317,,2819,,612,,537,,1149,,191820
1905901 IA FSP DICKINSON CO DHS,197,,288,,485,,94,,112,,206,,31976
1906101 IA FSP DUBUQUE CO DHS,1870,,1350,,3220,,794,,554,,1348,,203726
1906301 IA FSP EMMET CO DHS,127,,245,,372,,53,,97,,150,,20245
1906501 IA FSP FAYETTE CO DHS,601,,575,,1176,,258,,233,,491,,71739
1906701 IA FSP FLOYD CO DHS,368,,460,,828,,155,,171,,326,,53724
1906901 IA FSP FRANKLIN CO DHS,134,,243,,377,,70,,91,,161,,22697
1907101 IA FSP FREMONT CO DHS,222,,275,,497,,95,,104,,199,,28207
1907301 IA FSP GREENE CO DHS,253,,210,,463,,104,,91,,195,,28399
1907501 IA FSP GRUNDY CO DHS,126,,117,,243,,47,,56,,103,,15745
1907701 IA FSP GUTHRIE CO DHS,147,,254,,401,,67,,111,,178,,25731
1907901 IA FSP HAMILTON CO DHS,253,,268,,521,,121,,109,,230,,36256
1908101 IA FSP HANCOCK CO DHS,88,,216,,304,,44,,78,,122,,18458
1908301 IA FSP HARDIN CO DHS,267,,432,,699,,116,,170,,286,,45917
1908501 IA FSP HARRISON CO DHS,287,,482,,769,,138,,164,,302,,44902
1908701 IA FSP HENRY CO DHS,373,,474,,847,,168,,201,,369,,54607
1908901 IA FSP HOWARD CO DHS,119,,170,,289,,61,,62,,123,,16800
1909101 IA FSP HUMBOLDT CO DHS,199,,169,,368,,86,,73,,159,,21205
1909301 IA FSP IDA CO DHS,97,,166,,263,,46,,54,,100,,12794
1909501 IA FSP IOWA CO DHS,160,,177,,337,,66,,66,,132,,22380
1909701 IA FSP JACKSON CO DHS,421,,457,,878,,197,,178,,375,,52972
1909901 IA FSP JASPER CO DHS,601,,471,,1072,,281,,198,,479,,68533
1910101 IA FSP JEFFERSON CO DHS,465,,376,,841,,208,,179,,387,,58314
1910301 IA FSP JOHNSON CO DHS,1461,,1137,,2598,,605,,559,,1164,,186432
1910501 IA FSP JONES CO DHS,286,,340,,626,,120,,136,,256,,38114
1910701 IA FSP KEOKUK CO DHS,337,,362,,699,,132,,143,,275,,42963
1910901 IA FSP KOSSUTH CO DHS,203,,300,,503,,87,,109,,196,,27760
1911102 IA FSP LEE CO DHS,1434,,1108,,2542,,567,,452,,1019,,172386
1911301 IA EBT LINN CO DHS,1336,,944,,2280,,504,,351,,855,,165613
1911301 IA FSP LINN CO DHS,2543,,2263,,4806,,1171,,1089,,2260,,323677
1911501 IA FSP LOUISA CO DHS,267,,284,,551,,103,,108,,211,,38379
1911701 IA FSP LUCAS CO DHS,298,,289,,587,,147,,113,,260,,34322
1911901 IA FSP LYON CO DHS,115,,186,,301,,52,,61,,113,,16253
1912101 IA FSP MADISON CO DHS,119,,195,,314,,58,,77,,135,,17476
1912301 IA FSP MAHASKA CO DHS,682,,475,,1157,,266,,223,,489,,74933
1912501 IA FSP MARION CO DHS,496,,502,,998,,219,,201,,420,,65438
1912701 IA FSP MARSHALL CO DHS,1159,,1090,,2249,,462,,478,,940,,152652
1912901 IA FSP MILLS CO DHS,342,,347,,689,,113,,118,,231,,46431
1913101 IA FSP MITCHELL CO DHS,68,,134,,202,,39,,56,,95,,12464
1913301 IA FSP MONONA CO DHS,147,,381,,528,,84,,150,,234,,32645
1913501 IA FSP MONROE CO DHS,253,,329,,582,,124,,132,,256,,32195
1913701 IA FSP MONTGOMERY CO DHS,367,,446,,813,,156,,177,,333,,55762
1913901 IA FSP MUSCATINE CO DHS,1272,,1073,,2345,,512,,432,,944,,164825
1914101 IA FSP O BRIEN CO DHS,188,,202,,390,,79,,73,,152,,23918
1914301 IA FSP OSCEOLA CO DHS,71,,97,,168,,27,,39,,66,,9240
1914501 IA FSP PAGE CO DHS,493,,453,,946,,224,,206,,430,,58329
1914701 IA FSP PALO ALTO CO DHS,139,,156,,295,,83,,83,,166,,17291
1914901 IA FSP PLYMOUTH CO DHS,277,,292,,569,,135,,114,,249,,33565
1915101 IA FSP POCAHONTAS CO DHS,162,,212,,374,,69,,95,,164,,20467
1915301 IA FSP POLK CO DHS,9928,,6569,,16497,,4097,,2866,,6963,,1182511
1915501 IA FSP POTTAWATTAMIE CO DHS,2798,,2269,,5067,,1160,,859,,2019,,351362
1915701 IA FSP POWESHIEK CO DHS,317,,256,,573,,128,,115,,243,,39325
1915901 IA FSP RINGGOLD CO DHS,130,,228,,358,,57,,101,,158,,19301
1916101 IA FSP SAC CO DHS,135,,292,,427,,65,,113,,178,,27167
1916301 IA FSP SCOTT CO DHS,7061,,4026,,11087,,2674,,1690,,4364,,806069
1916501 IA FSP SHELBY CO DHS,181,,210,,391,,83,,85,,168,,26299
1916701 IA FSP SIOUX CO DHS,182,,260,,442,,76,,92,,168,,25950
1916901 IA FSP STORY CO DHS,792,,752,,1544,,362,,361,,723,,114449
1917101 IA FSP TAMA CO DHS,221,,304,,525,,91,,127,,218,,33066
1917301 IA FSP TAYLOR CO DHS,145,,199,,344,,56,,72,,128,,21881
1917501 IA FSP UNION CO DHS,299,,367,,666,,151,,145,,296,,41069
1917701 IA FSP VAN BUREN CO DHS,154,,185,,339,,72,,66,,138,,19724
1917901 IA FSP WAPELLO CO DHS,1968,,1243,,3211,,853,,577,,1430,,206413
1918101 IA FSP WARREN CO DHS,417,,425,,842,,176,,168,,344,,55120
1918301 IA FSP WASHINGTON CO DHS,401,,320,,721,,169,,133,,302,,45135
1918501 IA FSP WAYNE CO DHS,264,,248,,512,,112,,92,,204,,30032
1918701 IA FSP WEBSTER CO DHS,1330,,1059,,2389,,563,,461,,1024,,157169
1918901 IA FSP WINNEBAGO CO DHS,147,,213,,360,,71,,83,,154,,22270
1919101 IA FSP WINNESHIEK CO DHS,212,,170,,382,,101,,77,,178,,22700
1919301 IA FSP WOODBURY CO DHS,2717,,2390,,5107,,1125,,916,,2041,,345592
1919501 IA FSP WORTH CO DHS,50,,76,,126,,32,,37,,69,,6228
1919701 IA FSP WRIGHT CO DHS,184,,255,,439,,89,,106,,195,,27968
2000101 KS EBT ALLEN,210,,869,,1079,,150,,320,,470,,59448
2000301 KS EBT ANDERSON,98,,299,,397,,59,,102,,161,,23122
2000501 KS EBT ATCHISON,201,,886,,1087,,141,,333,,474,,58277
2000701 KS EBT BARBER,60,,164,,224,,44,,75,,119,,11968
2000901 KS EBT BARTON,274,,1444,,1718,,214,,560,,774,,92271
2001101 KS EBT BOURBON,224,,1048,,1272,,181,,389,,570,,69550
2001301 KS EBT BROWN,167,,581,,748,,110,,214,,324,,39476
2001501 KS EBT BUTLER,357,,1720,,2077,,259,,650,,909,,119731
2001701 KS EBT CHASE,21,,130,,151,,17,,54,,71,,8015
2001901 KS EBT CHAUTAUQUA,71,,327,,398,,54,,125,,179,,19204
2002101 KS EBT CHEROKEE,501,,1659,,2160,,323,,583,,906,,124493
2002301 KS EBT CHEYENNE,7,,80,,87,,7,,29,,36,,4387
2002501 KS EBT CLARK,16,,64,,80,,12,,23,,35,,4743
2002701 KS EBT CLAY,79,,284,,363,,54,,108,,162,,17686
2002901 KS EBT CLOUD,59,,362,,421,,53,,133,,186,,22693
2003101 KS EBT COFFEY,74,,295,,369,,48,,112,,160,,20593
2003301 KS EBT COMANCHE,3,,57,,60,,3,,25,,28,,2491
2003501 KS EBT COWLEY,551,,1816,,2367,,394,,759,,1153,,135532
2003701 KS EBT CRAWFORD,579,,2011,,2590,,408,,794,,1202,,150484
2003901 KS EBT DECATUR,15,,66,,81,,10,,25,,35,,3913
2004101 KS EBT DICKINSON,101,,499,,600,,78,,194,,272,,30004
2004301 KS EBT DONIPHAN,108,,425,,533,,76,,166,,242,,29367
2004501 KS EBT DOUGLAS,684,,2405,,3089,,467,,950,,1417,,184178
2004701 KS EBT EDWARDS,30,,100,,130,,16,,40,,56,,7749
2004901 KS EBT ELK,55,,204,,259,,37,,69,,106,,14079
2005101 KS EBT ELLIS,214,,717,,931,,178,,306,,484,,48911
2005301 KS EBT ELLSWORTH,21,,120,,141,,17,,50,,67,,7502
2005501 KS EBT FINNEY,180,,1205,,1385,,138,,390,,528,,76824
2005701 KS EBT FORD,195,,1388,,1583,,144,,516,,660,,91269
2005901 KS EBT FRANKLIN,269,,996,,1265,,183,,386,,569,,73067
2006101 KS EBT GEARY,354,,1462,,1816,,227,,539,,766,,104137
2006301 KS EBT GOVE,7,,31,,38,,2,,12,,14,,2630
2006501 KS EBT GRAHAM,44,,54,,98,,35,,27,,62,,4570
2006701 KS EBT GRANT,35,,227,,262,,21,,81,,102,,14220
2006901 KS EBT GRAY,15,,115,,130,,9,,38,,47,,7041
2007101 KS EBT GREELEY,1,,25,,26,,1,,9,,10,,1165
2007301 KS EBT GREENWOOD,176,,444,,620,,103,,166,,269,,33847
2007501 KS EBT HAMILTON,9,,107,,116,,8,,43,,51,,6885
2007701 KS EBT HARPER,52,,238,,290,,39,,93,,132,,13283
2007901 KS EBT HARVEY,230,,878,,1108,,183,,385,,568,,63075
2008101 KS EBT HASKELL,19,,130,,149,,12,,41,,53,,8540
2008301 KS EBT HODGEMAN,3,,24,,27,,2,,17,,19,,1121
2008501 KS EBT JACKSON,98,,386,,484,,65,,144,,209,,26334
2008701 KS EBT JEFFERSON,112,,461,,573,,79,,158,,237,,33098
2008901 KS EBT JEWELL,35,,88,,123,,23,,36,,59,,4265
2009101 KS EBT JOHNSON,1047,,2615,,3662,,814,,1203,,2017,,203625
2009301 KS EBT KEARNY,28,,109,,137,,14,,38,,52,,7085
2009501 KS EBT KINGMAN,71,,293,,364,,39,,111,,150,,20693
2009701 KS EBT KIOWA,17,,74,,91,,16,,36,,52,,5040
2009901 KS EBT LABETTE,415,,1360,,1775,,278,,537,,815,,92260
2010101 KS EBT LANE,16,,60,,76,,13,,21,,34,,5246
2010301 KS EBT LEAVENWORTH,619,,1860,,2479,,367,,727,,1094,,150787
2010501 KS EBT LINCOLN,17,,70,,87,,14,,27,,41,,3978
2010701 KS EBT LINN,120,,415,,535,,80,,142,,222,,28291
2010901 KS EBT LOGAN,10,,75,,85,,10,,31,,41,,4026
2011101 KS EBT LYON,333,,1464,,1797,,226,,548,,774,,107831
2011301 KS EBT MCPHERSON,66,,271,,337,,48,,103,,151,,18744
2011501 KS EBT MARION,133,,215,,348,,80,,84,,164,,15444
2011701 KS EBT MARSHALL,131,,566,,697,,105,,234,,339,,35806
2011901 KS EBT MEADE,8,,50,,58,,8,,22,,30,,3287
2012101 KS EBT MIAMI,116,,667,,783,,104,,268,,372,,43445
2012301 KS EBT MITCHELL,22,,130,,152,,20,,57,,77,,7944
2012501 KS EBT MONTGOMERY,621,,2052,,2673,,424,,788,,1212,,151416
2012701 KS EBT MORRIS,40,,165,,205,,27,,73,,100,,10609
2012901 KS EBT MORTON,16,,112,,128,,15,,32,,47,,7308
2013101 KS EBT NEMAHA,58,,201,,259,,44,,74,,118,,13854
2013301 KS EBT NEOSHO,246,,1124,,1370,,160,,407,,567,,73218
2013501 KS EBT NESS,6,,38,,44,,4,,19,,23,,2247
2013701 KS EBT NORTON,22,,135,,157,,19,,55,,74,,7087
2013901 KS EBT OSAGE,173,,564,,737,,107,,193,,300,,44438
2014101 KS EBT OSBORNE,43,,105,,148,,27,,43,,70,,7567
2014301 KS EBT OTTAWA,24,,123,,147,,19,,45,,64,,6913
2014501 KS EBT PAWNEE,43,,198,,241,,30,,83,,113,,12538
2014701 KS EBT PHILLIPS,51,,181,,232,,37,,72,,109,,11961
2014901 KS EBT POTTAWATOMIE,98,,390,,488,,62,,135,,197,,24625
2015101 KS EBT PRATT,65,,329,,394,,52,,146,,198,,21249
2015301 KS EBT RAWLINS,16,,50,,66,,16,,26,,42,,2636
2015501 KS EBT RENO,749,,3179,,3928,,523,,1226,,1749,,235086
2015701 KS EBT REPUBLIC,30,,193,,223,,25,,64,,89,,11748
2015901 KS EBT RICE,64,,363,,427,,51,,139,,190,,22418
2016101 KS EBT RILEY,288,,1055,,1343,,203,,437,,640,,74553
2016301 KS EBT ROOKS,41,,215,,256,,26,,79,,105,,12132
2016501 KS EBT RUSH,42,,108,,150,,24,,42,,66,,8023
2016701 KS EBT RUSSELL,75,,327,,402,,52,,128,,180,,22128
2016901 KS EBT SALINE,481,,1665,,2146,,373,,698,,1071,,116375
2017101 KS EBT SCOTT,19,,88,,107,,14,,35,,49,,5112
2017301 KS EBT Sedgwick County,6286,,19854,,26140,,4300,,7792,,12092,,1681681
2017501 KS EBT SEWARD,190,,802,,992,,138,,312,,450,,59792
2017701 KS EBT SHAWNEE,2486,,6356,,8842,,1697,,2515,,4212,,517974
2017901 KS EBT SHERIDAN,12,,56,,68,,7,,22,,29,,2791
2018101 KS EBT SHERMAN,37,,284,,321,,28,,86,,114,,18299
2018301 KS EBT SMITH,40,,116,,156,,23,,41,,64,,7480
2018501 KS EBT STAFFORD,51,,220,,271,,33,,83,,116,,14794
2018701 KS EBT STANTON,6,,63,,69,,5,,22,,27,,3881
2018901 KS EBT STEVENS,36,,99,,135,,25,,35,,60,,7389
2019101 KS EBT SUMNER,197,,813,,1010,,121,,312,,433,,58740
2019301 KS EBT THOMAS,31,,234,,265,,27,,87,,114,,14526
2019501 KS EBT TREGO,30,,79,,109,,19,,39,,58,,6333
2019701 KS EBT WABAUNSEE,26,,83,,109,,22,,31,,53,,4402
2019901 KS EBT WALLACE,8,,63,,71,,5,,17,,22,,3820
2020101 KS EBT WASHINGTON,44,,162,,206,,31,,54,,85,,9591
2020301 KS EBT WICHITA,12,,90,,102,,8,,32,,40,,5403
2020501 KS EBT WILSON,131,,525,,656,,95,,189,,284,,36680
2020701 KS EBT WOODSON,52,,167,,219,,45,,61,,106,,11590
2020901 KS EBT WyandotteCounty,2606,,9764,,12370,,1812,,3457,,5269,,747403
2100101 KY EBT ADAIR,0,,0,,0,,0,,0,,0,,0
2100101 KY FSP ADAIR,87,,1888,,1975,,31,,776,,807,,123818
2100301 KY EBT ALLEN,0,,0,,0,,0,,0,,0,,0
2100301 KY FSP ALLEN,32,,1040,,1072,,13,,443,,456,,64088
2100501 KY EBT ANDERSON,47,,473,,520,,16,,201,,217,,37929
2100501 KY FSP ANDERSON,0,,0,,0,,0,,0,,0,,0
2100701 KY EBT BALLARD,0,,0,,0,,0,,0,,0,,0
2100701 KY FSP BALLARD,46,,580,,626,,16,,259,,275,,39997
2100901 KY EBT BARREN,0,,0,,0,,0,,0,,0,,0
2100901 KY FSP BARREN,249,,2643,,2892,,87,,1188,,1275,,181338
2101101 KY EBT BATH,0,,0,,0,,0,,0,,0,,0
2101101 KY FSP BATH,69,,1798,,1867,,24,,717,,741,,117440
2101301 KY EBT BELL,0,,0,,0,,0,,0,,0,,0
2101301 KY FSP BELL,345,,6215,,6560,,120,,2478,,2598,,442762
2101501 KY EBT BOONE,0,,0,,0,,0,,0,,0,,0
2101501 KY FSP BOONE,97,,1906,,2003,,35,,829,,864,,143238
2101701 KY EBT BOURBON,0,,0,,0,,0,,0,,0,,0
2101701 KY FSP BOURBON,130,,1000,,1130,,43,,428,,471,,73589
2101901 KY EBT BOYD,0,,0,,0,,0,,0,,0,,0
2101901 KY FSP BOYD,695,,4960,,5655,,250,,2183,,2433,,410932
2102101 KY EBT BOYLE,0,,0,,0,,0,,0,,0,,0
2102101 KY FSP BOYLE,143,,1335,,1478,,49,,616,,665,,98760
2102301 KY EBT BRACKEN,0,,0,,0,,0,,0,,0,,0
2102301 KY FSP BRACKEN,34,,476,,510,,13,,206,,219,,35024
2102501 KY EBT BREATHITT,0,,0,,0,,0,,0,,0,,0
2102501 KY FSP BREATHITT,417,,4549,,4966,,143,,1939,,2082,,325235
2102701 KY EBT BRECKINRIDGE,0,,0,,0,,0,,0,,0,,0
2102701 KY FSP BRECKINRIDGE,113,,1761,,1874,,43,,761,,804,,121185
2102901 KY EBT BULLITT,0,,0,,0,,0,,0,,0,,0
2102901 KY FSP BULLITT,168,,2666,,2834,,60,,1086,,1146,,212554
2103101 KY EBT BUTLER,0,,0,,0,,0,,0,,0,,0
2103101 KY FSP BUTLER,84,,1414,,1498,,30,,584,,614,,98719
2103301 KY EBT CALDWELL,0,,0,,0,,0,,0,,0,,0
2103301 KY FSP CALDWELL,87,,1241,,1328,,31,,520,,551,,90099
2103501 KY EBT CALLOWAY,0,,0,,0,,0,,0,,0,,0
2103501 KY FSP CALLOWAY,249,,1484,,1733,,91,,671,,762,,119910
2103701 KY EBT CAMPBELL,0,,0,,0,,0,,0,,0,,0
2103701 KY FSP CAMPBELL,678,,3757,,4435,,234,,1397,,1631,,339931
2103901 KY EBT CARLISLE,0,,0,,0,,0,,0,,0,,0
2103901 KY FSP CARLISLE,25,,351,,376,,10,,156,,166,,21383
2104101 KY EBT CARROLL,0,,0,,0,,0,,0,,0,,0
2104101 KY FSP CARROLL,38,,816,,854,,14,,376,,390,,54938
2104301 KY EBT CARTER,0,,0,,0,,0,,0,,0,,0
2104301 KY FSP CARTER,224,,4267,,4491,,67,,1552,,1619,,308341
2104501 KY EBT CASEY,0,,0,,0,,0,,0,,0,,0
2104501 KY FSP CASEY,59,,1801,,1860,,22,,769,,791,,115936
2104701 KY EBT CHRISTIAN,0,,0,,0,,0,,0,,0,,0
2104701 KY FSP CHRISTIAN,641,,5500,,6141,,213,,2117,,2330,,403084
2104901 KY EBT CLARK,0,,0,,0,,0,,0,,0,,0
2104901 KY FSP CLARK,284,,2301,,2585,,106,,991,,1097,,178119
2105101 KY EBT CLAY,0,,0,,0,,0,,0,,0,,0
2105101 KY FSP CLAY,297,,7169,,7466,,109,,2814,,2923,,463892
2105301 KY FSP CLINTON,56,,1926,,1982,,22,,846,,868,,117991
2105501 KY EBT CRITTENDEN,0,,0,,0,,0,,0,,0,,0
2105501 KY FSP CRITTENDEN,66,,855,,921,,24,,377,,401,,59023
2105701 KY EBT CUMBERLAND,0,,0,,0,,0,,0,,0,,0
2105701 KY FSP CUMBERLAND,81,,1137,,1218,,31,,533,,564,,67241
2105901 KY EBT DAVIESS,0,,0,,0,,0,,0,,0,,0
2105901 KY FSP DAVIESS,894,,6470,,7364,,314,,2828,,3142,,538943
2106101 KY EBT EDMONSON,0,,0,,0,,0,,0,,0,,0
2106101 KY FSP EDMONSON,79,,1275,,1354,,27,,561,,588,,82849
2106301 KY EBT ELLIOTT,0,,0,,0,,0,,0,,0,,0
2106301 KY FSP ELLIOTT,193,,1618,,1811,,57,,643,,700,,117269
2106501 KY EBT ESTILL,0,,0,,0,,0,,0,,0,,0
2106501 KY FSP ESTILL,268,,2575,,2843,,104,,1023,,1127,,196771
2106703 KY EBT FAYETTE,2249,,10169,,12418,,801,,4638,,5439,,961306
2106703 KY FSP FAYETTE,0,,0,,0,,0,,0,,0,,0
2106901 KY EBT FLEMING,0,,0,,0,,0,,0,,0,,0
2106901 KY FSP FLEMING,133,,1422,,1555,,41,,565,,606,,97833
2107101 KY EBT FLOYD,0,,0,,0,,0,,0,,0,,0
2107101 KY FSP FLOYD,1321,,9224,,10545,,436,,3724,,4160,,741143
2107301 KY EBT FRANKLIN,133,,2095,,2228,,53,,979,,1032,,167914
2107301 KY FSP FRANKLIN,0,,0,,0,,0,,0,,0,,0
2107501 KY EBT FULTON,0,,0,,0,,0,,0,,0,,0
2107501 KY FSP FULTON,197,,1246,,1443,,79,,613,,692,,92712
2107701 KY EBT GALLATIN,0,,0,,0,,0,,0,,0,,0
2107701 KY FSP GALLATIN,23,,607,,630,,8,,243,,251,,42390
2107901 KY EBT GARRARD,0,,0,,0,,0,,0,,0,,0
2107901 KY FSP GARRARD,89,,1090,,1179,,29,,450,,479,,84791
2108101 KY EBT GRANT,0,,0,,0,,0,,0,,0,,0
2108101 KY FSP GRANT,44,,1334,,1378,,17,,536,,553,,91443
2108301 KY EBT GRAVES,0,,0,,0,,0,,0,,0,,0
2108301 KY FSP GRAVES,265,,2538,,2803,,99,,1155,,1254,,193856
2108501 KY EBT GRAYSON,0,,0,,0,,0,,0,,0,,0
2108501 KY FSP GRAYSON,122,,2380,,2502,,42,,1035,,1077,,166283
2108701 KY EBT GREEN,0,,0,,0,,0,,0,,0,,0
2108701 KY FSP GREEN,75,,1147,,1222,,24,,512,,536,,79743
2108901 KY EBT GREENUP,0,,0,,0,,0,,0,,0,,0
2108901 KY FSP GREENUP,174,,3313,,3487,,64,,1288,,1352,,240468
2109101 KY EBT HANCOCK,0,,0,,0,,0,,0,,0,,0
2109101 KY FSP HANCOCK,61,,453,,514,,25,,201,,226,,34884
2109301 KY EBT HARDIN,0,,0,,0,,0,,0,,0,,0
2109301 KY FSP HARDIN,522,,4117,,4639,,183,,1629,,1812,,322924
2109501 KY EBT HARLAN,0,,0,,0,,0,,0,,0,,0
2109501 KY FSP HARLAN,918,,8190,,9108,,322,,3257,,3579,,648227
2109701 KY EBT HARRISON,0,,0,,0,,0,,0,,0,,0
2109701 KY FSP HARRISON,72,,1001,,1073,,25,,419,,444,,65151
2109901 KY EBT HART,0,,0,,0,,0,,0,,0,,0
2109901 KY FSP HART,124,,2237,,2361,,44,,930,,974,,153539
2110101 KY EBT HENDERSON,0,,0,,0,,0,,0,,0,,0
2110101 KY FSP HENDERSON,421,,3413,,3834,,155,,1516,,1671,,268030
2110301 KY EBT HENRY,0,,0,,0,,0,,0,,0,,0
2110301 KY FSP HENRY,89,,1081,,1170,,32,,472,,504,,78244
2110501 KY EBT HICKMAN,0,,0,,0,,0,,0,,0,,0
2110501 KY FSP HICKMAN,40,,490,,530,,14,,227,,241,,34868
2110701 KY EBT HOPKINS,0,,0,,0,,0,,0,,0,,0
2110701 KY FSP HOPKINS,541,,4394,,4935,,195,,1793,,1988,,349752
2110901 KY EBT JACKSON,0,,0,,0,,0,,0,,0,,0
2110901 KY FSP JACKSON,185,,2739,,2924,,62,,1108,,1170,,177657
2111103 KY EBT JEFFERSON,0,,0,,0,,0,,0,,0,,0
2111103 KY FSP JEFFERSON,8565,,37413,,45978,,2943,,14428,,17371,,3598944
2111301 KY EBT JESSAMINE,0,,0,,0,,0,,0,,0,,0
2111301 KY FSP JESSAMINE,149,,1937,,2086,,51,,826,,877,,157617
2111501 KY EBT JOHNSON,0,,0,,0,,0,,0,,0,,0
2111501 KY FSP JOHNSON,388,,4897,,5285,,138,,1959,,2097,,374511
2111703 KY EBT KENTON,0,,0,,0,,0,,0,,0,,0
2111703 KY FSP KENTON,1136,,6507,,7643,,391,,2471,,2862,,609112
2111901 KY EBT KNOTT,0,,0,,0,,0,,0,,0,,0
2111901 KY FSP KNOTT,576,,4457,,5033,,194,,1784,,1978,,345627
2112101 KY EBT KNOX,0,,0,,0,,0,,0,,0,,0
2112101 KY FSP KNOX,837,,8094,,8931,,305,,3358,,3663,,604213
2112301 KY EBT LARUE,0,,0,,0,,0,,0,,0,,0
2112301 KY FSP LARUE,64,,1085,,1149,,25,,470,,495,,79219
2112501 KY EBT LAUREL,0,,0,,0,,0,,0,,0,,0
2112501 KY FSP LAUREL,596,,6988,,7584,,215,,2758,,2973,,515501
2112701 KY EBT LAWRENCE,0,,0,,0,,0,,0,,0,,0
2112701 KY FSP LAWRENCE,304,,3609,,3913,,103,,1434,,1537,,264171
2112901 KY EBT LEE,0,,0,,0,,0,,0,,0,,0
2112901 KY FSP LEE,135,,1974,,2109,,46,,867,,913,,138580
2113101 KY EBT LESLIE,0,,0,,0,,0,,0,,0,,0
2113101 KY FSP LESLIE,305,,3325,,3630,,116,,1484,,1600,,263325
2113301 KY EBT LETCHER,0,,0,,0,,0,,0,,0,,0
2113301 KY FSP LETCHER,494,,5798,,6292,,171,,2355,,2526,,450228
2113501 KY EBT LEWIS,0,,0,,0,,0,,0,,0,,0
2113501 KY FSP LEWIS,83,,2763,,2846,,28,,959,,987,,206539
2113701 KY EBT LINCOLN,0,,0,,0,,0,,0,,0,,0
2113701 KY FSP LINCOLN,165,,2137,,2302,,56,,867,,923,,145384
2113901 KY EBT LIVINGSTON,0,,0,,0,,0,,0,,0,,0
2113901 KY FSP LIVINGSTON,24,,609,,633,,10,,274,,284,,40737
2114101 KY EBT LOGAN,0,,0,,0,,0,,0,,0,,0
2114101 KY FSP LOGAN,125,,1828,,1953,,45,,811,,856,,126515
2114301 KY EBT LYON,0,,0,,0,,0,,0,,0,,0
2114301 KY FSP LYON,30,,373,,403,,11,,175,,186,,28174
2114501 KY EBT MCCRACKEN,0,,0,,0,,0,,0,,0,,0
2114501 KY FSP MCCRACKEN,940,,5229,,6169,,321,,2402,,2723,,446298
2114701 KY EBT MCCREARY,0,,0,,0,,0,,0,,0,,0
2114701 KY FSP MCCREARY,455,,4762,,5217,,149,,1858,,2007,,328746
2114901 KY EBT MCLEAN,0,,0,,0,,0,,0,,0,,0
2114901 KY FSP MCLEAN,58,,683,,741,,19,,292,,311,,52492
2115101 KY EBT MADISON,0,,0,,0,,0,,0,,0,,0
2115101 KY FSP MADISON,558,,3989,,4547,,208,,1695,,1903,,327920
2115301 KY EBT MAGOFFIN,0,,0,,0,,0,,0,,0,,0
2115301 KY FSP MAGOFFIN,453,,3831,,4284,,147,,1502,,1649,,290004
2115501 KY EBT MARION,0,,0,,0,,0,,0,,0,,0
2115501 KY FSP MARION,170,,1873,,2043,,63,,823,,886,,145870
2115701 KY EBT MARSHALL,0,,0,,0,,0,,0,,0,,0
2115701 KY FSP MARSHALL,83,,1526,,1609,,30,,703,,733,,110319
2115901 KY EBT MARTIN,0,,0,,0,,0,,0,,0,,0
2115901 KY FSP MARTIN,565,,3601,,4166,,193,,1439,,1632,,285071
2116101 KY EBT MASON,0,,0,,0,,0,,0,,0,,0
2116101 KY FSP MASON,183,,1727,,1910,,64,,734,,798,,128240
2116301 KY EBT MEADE,0,,0,,0,,0,,0,,0,,0
2116301 KY FSP MEADE,24,,1030,,1054,,9,,382,,391,,71864
2116501 KY EBT MENIFEE,0,,0,,0,,0,,0,,0,,0
2116501 KY FSP MENIFEE,80,,1002,,1082,,28,,404,,432,,71119
2116701 KY EBT MERCER,0,,0,,0,,0,,0,,0,,0
2116701 KY FSP MERCER,119,,1212,,1331,,40,,557,,597,,92722
2116901 KY EBT METCALFE,0,,0,,0,,0,,0,,0,,0
2116901 KY FSP METCALFE,51,,1165,,1216,,18,,480,,498,,72810
2117101 KY EBT MONROE,0,,0,,0,,0,,0,,0,,0
2117101 KY FSP MONROE,54,,1466,,1520,,17,,667,,684,,96867
2117301 KY EBT MONTGOMERY,0,,0,,0,,0,,0,,0,,0
2117301 KY FSP MONTGOMERY,248,,2290,,2538,,88,,982,,1070,,175671
2117501 KY EBT MORGAN,0,,0,,0,,0,,0,,0,,0
2117501 KY FSP MORGAN,164,,2773,,2937,,56,,1074,,1130,,184945
2117701 KY EBT MUHLENBERG,0,,0,,0,,0,,0,,0,,0
2117701 KY FSP MUHLENBERG,186,,2721,,2907,,63,,1061,,1124,,188030
2117901 KY EBT NELSON,0,,0,,0,,0,,0,,0,,0
2117901 KY FSP NELSON,290,,2301,,2591,,106,,978,,1084,,186782
2118101 KY EBT NICHOLAS,0,,0,,0,,0,,0,,0,,0
2118101 KY FSP NICHOLAS,35,,776,,811,,13,,302,,315,,50359
2118301 KY EBT OHIO,0,,0,,0,,0,,0,,0,,0
